# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 49min 18s
# Temperature:   120.00 K
# Species 1: N2    
# Species 2: CH4   
#
# yN2 (vap)      P (bar)      
  9.2693556E-01  1.8179367E+01
  9.2700137E-01  1.8185871E+01
  9.2706719E-01  1.8192377E+01
  9.2713303E-01  1.8198884E+01
  9.2719888E-01  1.8205394E+01
  9.2726474E-01  1.8211906E+01
  9.2733062E-01  1.8218420E+01
  9.2739651E-01  1.8224935E+01
  9.2746241E-01  1.8231453E+01
  9.2752833E-01  1.8237972E+01
  9.2759426E-01  1.8244494E+01
  9.2766020E-01  1.8251018E+01
  9.2772616E-01  1.8257543E+01
  9.2779213E-01  1.8264071E+01
  9.2785812E-01  1.8270600E+01
  9.2792412E-01  1.8277132E+01
  9.2799013E-01  1.8283666E+01
  9.2805616E-01  1.8290201E+01
  9.2812221E-01  1.8296739E+01
  9.2818826E-01  1.8303279E+01
  9.2825433E-01  1.8309821E+01
  9.2832042E-01  1.8316365E+01
  9.2838652E-01  1.8322911E+01
  9.2845264E-01  1.8329458E+01
  9.2851877E-01  1.8336009E+01
  9.2858491E-01  1.8342561E+01
  9.2865107E-01  1.8349115E+01
  9.2871725E-01  1.8355671E+01
  9.2878344E-01  1.8362229E+01
  9.2884965E-01  1.8368790E+01
  9.2891587E-01  1.8375352E+01
  9.2898211E-01  1.8381917E+01
  9.2904836E-01  1.8388484E+01
  9.2911463E-01  1.8395053E+01
  9.2918091E-01  1.8401624E+01
  9.2924721E-01  1.8408197E+01
  9.2931353E-01  1.8414772E+01
  9.2937986E-01  1.8421350E+01
  9.2944621E-01  1.8427929E+01
  9.2951257E-01  1.8434511E+01
  9.2957895E-01  1.8441095E+01
  9.2964535E-01  1.8447681E+01
  9.2971176E-01  1.8454269E+01
  9.2977819E-01  1.8460859E+01
  9.2984464E-01  1.8467452E+01
  9.2991110E-01  1.8474046E+01
  9.2997758E-01  1.8480643E+01
  9.3004408E-01  1.8487242E+01
  9.3011059E-01  1.8493843E+01
  9.3017713E-01  1.8500447E+01
  9.3024367E-01  1.8507053E+01
  9.3031024E-01  1.8513661E+01
  9.3037682E-01  1.8520271E+01
  9.3044342E-01  1.8526883E+01
  9.3051004E-01  1.8533497E+01
  9.3057668E-01  1.8540114E+01
  9.3064333E-01  1.8546733E+01
  9.3071000E-01  1.8553355E+01
  9.3077669E-01  1.8559978E+01
  9.3084340E-01  1.8566604E+01
  9.3091012E-01  1.8573232E+01
  9.3097687E-01  1.8579862E+01
  9.3104363E-01  1.8586495E+01
  9.3111041E-01  1.8593130E+01
  9.3117721E-01  1.8599767E+01
  9.3124402E-01  1.8606406E+01
  9.3131086E-01  1.8613048E+01
  9.3137771E-01  1.8619692E+01
  9.3144459E-01  1.8626339E+01
  9.3151148E-01  1.8632987E+01
  9.3157839E-01  1.8639638E+01
  9.3164532E-01  1.8646292E+01
  9.3171227E-01  1.8652947E+01
  9.3177924E-01  1.8659605E+01
  9.3184623E-01  1.8666266E+01
  9.3191323E-01  1.8672928E+01
  9.3198026E-01  1.8679593E+01
  9.3204731E-01  1.8686261E+01
  9.3211437E-01  1.8692931E+01
  9.3218146E-01  1.8699603E+01
  9.3224857E-01  1.8706277E+01
  9.3231569E-01  1.8712954E+01
  9.3238284E-01  1.8719634E+01
  9.3245000E-01  1.8726315E+01
  9.3251719E-01  1.8732999E+01
  9.3258440E-01  1.8739686E+01
  9.3265163E-01  1.8746375E+01
  9.3271887E-01  1.8753066E+01
  9.3278614E-01  1.8759760E+01
  9.3285343E-01  1.8766456E+01
  9.3292074E-01  1.8773155E+01
  9.3298807E-01  1.8779856E+01
  9.3305543E-01  1.8786559E+01
  9.3312280E-01  1.8793265E+01
  9.3319020E-01  1.8799974E+01
  9.3325761E-01  1.8806684E+01
  9.3332505E-01  1.8813398E+01
  9.3339251E-01  1.8820114E+01
  9.3345999E-01  1.8826832E+01
  9.3352749E-01  1.8833553E+01
  9.3359502E-01  1.8840276E+01
  9.3366256E-01  1.8847002E+01
  9.3373013E-01  1.8853730E+01
  9.3379772E-01  1.8860461E+01
  9.3386533E-01  1.8867194E+01
  9.3393297E-01  1.8873930E+01
  9.3400062E-01  1.8880669E+01
  9.3406830E-01  1.8887410E+01
  9.3413601E-01  1.8894153E+01
  9.3420373E-01  1.8900899E+01
  9.3427148E-01  1.8907648E+01
  9.3433925E-01  1.8914399E+01
  9.3440704E-01  1.8921153E+01
  9.3447486E-01  1.8927909E+01
  9.3454270E-01  1.8934668E+01
  9.3461056E-01  1.8941429E+01
  9.3467845E-01  1.8948193E+01
  9.3474636E-01  1.8954960E+01
  9.3481429E-01  1.8961729E+01
  9.3488225E-01  1.8968501E+01
  9.3495023E-01  1.8975275E+01
  9.3501823E-01  1.8982053E+01
  9.3508626E-01  1.8988832E+01
  9.3515431E-01  1.8995615E+01
  9.3522239E-01  1.9002400E+01
  9.3529049E-01  1.9009187E+01
  9.3535862E-01  1.9015978E+01
  9.3542677E-01  1.9022770E+01
  9.3549494E-01  1.9029566E+01
  9.3556314E-01  1.9036364E+01
  9.3563136E-01  1.9043165E+01
  9.3569961E-01  1.9049969E+01
  9.3576788E-01  1.9056775E+01
  9.3583618E-01  1.9063584E+01
  9.3590450E-01  1.9070396E+01
  9.3597285E-01  1.9077210E+01
  9.3604123E-01  1.9084028E+01
  9.3610963E-01  1.9090847E+01
  9.3617805E-01  1.9097670E+01
  9.3624650E-01  1.9104495E+01
  9.3631498E-01  1.9111323E+01
  9.3638348E-01  1.9118154E+01
  9.3645201E-01  1.9124988E+01
  9.3652056E-01  1.9131824E+01
  9.3658914E-01  1.9138663E+01
  9.3665775E-01  1.9145505E+01
  9.3672638E-01  1.9152350E+01
  9.3679504E-01  1.9159197E+01
  9.3686372E-01  1.9166047E+01
  9.3693243E-01  1.9172900E+01
  9.3700117E-01  1.9179756E+01
  9.3706994E-01  1.9186615E+01
  9.3713873E-01  1.9193476E+01
  9.3720755E-01  1.9200340E+01
  9.3727640E-01  1.9207208E+01
  9.3734527E-01  1.9214077E+01
  9.3741417E-01  1.9220950E+01
  9.3748310E-01  1.9227826E+01
  9.3755206E-01  1.9234704E+01
  9.3762104E-01  1.9241586E+01
  9.3769005E-01  1.9248470E+01
  9.3775909E-01  1.9255357E+01
  9.3782816E-01  1.9262247E+01
  9.3789726E-01  1.9269140E+01
  9.3796638E-01  1.9276035E+01
  9.3803553E-01  1.9282934E+01
  9.3810471E-01  1.9289836E+01
  9.3817392E-01  1.9296740E+01
  9.3824316E-01  1.9303647E+01
  9.3831243E-01  1.9310558E+01
  9.3838172E-01  1.9317471E+01
  9.3845105E-01  1.9324387E+01
  9.3852040E-01  1.9331306E+01
  9.3858978E-01  1.9338228E+01
  9.3865919E-01  1.9345153E+01
  9.3872863E-01  1.9352081E+01
  9.3879810E-01  1.9359012E+01
  9.3886760E-01  1.9365946E+01
  9.3893713E-01  1.9372883E+01
  9.3900669E-01  1.9379823E+01
  9.3907628E-01  1.9386766E+01
  9.3914590E-01  1.9393712E+01
  9.3921555E-01  1.9400661E+01
  9.3928523E-01  1.9407613E+01
  9.3935494E-01  1.9414568E+01
  9.3942468E-01  1.9421526E+01
  9.3949445E-01  1.9428487E+01
  9.3956425E-01  1.9435451E+01
  9.3963408E-01  1.9442418E+01
  9.3970395E-01  1.9449388E+01
  9.3977384E-01  1.9456361E+01
  9.3984376E-01  1.9463338E+01
  9.3991372E-01  1.9470317E+01
  9.3998371E-01  1.9477300E+01
  9.4005373E-01  1.9484285E+01
  9.4012378E-01  1.9491274E+01
  9.4019386E-01  1.9498266E+01
  9.4026397E-01  1.9505261E+01
  9.4033412E-01  1.9512259E+01
  9.4040429E-01  1.9519260E+01
  9.4047450E-01  1.9526264E+01
  9.4054474E-01  1.9533272E+01
  9.4061502E-01  1.9540282E+01
  9.4068532E-01  1.9547296E+01
  9.4075566E-01  1.9554313E+01
  9.4082603E-01  1.9561333E+01
  9.4089644E-01  1.9568356E+01
  9.4096687E-01  1.9575383E+01
  9.4103734E-01  1.9582412E+01
  9.4110785E-01  1.9589445E+01
  9.4117838E-01  1.9596481E+01
  9.4124895E-01  1.9603521E+01
  9.4131956E-01  1.9610563E+01
  9.4139019E-01  1.9617609E+01
  9.4146086E-01  1.9624658E+01
  9.4153156E-01  1.9631710E+01
  9.4160230E-01  1.9638765E+01
  9.4167307E-01  1.9645824E+01
  9.4174388E-01  1.9652886E+01
  9.4181472E-01  1.9659951E+01
  9.4188559E-01  1.9667020E+01
  9.4195650E-01  1.9674092E+01
  9.4202744E-01  1.9681167E+01
  9.4209842E-01  1.9688245E+01
  9.4216943E-01  1.9695327E+01
  9.4224048E-01  1.9702412E+01
  9.4231156E-01  1.9709500E+01
  9.4238268E-01  1.9716592E+01
  9.4245383E-01  1.9723687E+01
  9.4252502E-01  1.9730785E+01
  9.4259625E-01  1.9737886E+01
  9.4266750E-01  1.9744991E+01
  9.4273880E-01  1.9752100E+01
  9.4281013E-01  1.9759212E+01
  9.4288150E-01  1.9766327E+01
  9.4295290E-01  1.9773445E+01
  9.4302434E-01  1.9780567E+01
  9.4309581E-01  1.9787692E+01
  9.4316732E-01  1.9794821E+01
  9.4323887E-01  1.9801953E+01
  9.4331046E-01  1.9809089E+01
  9.4338208E-01  1.9816228E+01
  9.4345374E-01  1.9823370E+01
  9.4352543E-01  1.9830516E+01
  9.4359716E-01  1.9837665E+01
  9.4366893E-01  1.9844818E+01
  9.4374074E-01  1.9851974E+01
  9.4381259E-01  1.9859134E+01
  9.4388447E-01  1.9866297E+01
  9.4395639E-01  1.9873464E+01
  9.4402835E-01  1.9880634E+01
  9.4410034E-01  1.9887808E+01
  9.4417238E-01  1.9894985E+01
  9.4424445E-01  1.9902166E+01
  9.4431656E-01  1.9909350E+01
  9.4438871E-01  1.9916538E+01
  9.4446090E-01  1.9923729E+01
  9.4453312E-01  1.9930924E+01
  9.4460539E-01  1.9938122E+01
  9.4467769E-01  1.9945324E+01
  9.4475003E-01  1.9952530E+01
  9.4482242E-01  1.9959739E+01
  9.4489484E-01  1.9966952E+01
  9.4496730E-01  1.9974168E+01
  9.4503980E-01  1.9981388E+01
  9.4511234E-01  1.9988612E+01
  9.4518492E-01  1.9995839E+01
  9.4525754E-01  2.0003070E+01
  9.4533020E-01  2.0010304E+01
  9.4540290E-01  2.0017542E+01
  9.4547565E-01  2.0024784E+01
  9.4554843E-01  2.0032029E+01
  9.4562125E-01  2.0039278E+01
  9.4569411E-01  2.0046531E+01
  9.4576702E-01  2.0053787E+01
  9.4583996E-01  2.0061047E+01
  9.4591295E-01  2.0068311E+01
  9.4598598E-01  2.0075579E+01
  9.4605904E-01  2.0082850E+01
  9.4613215E-01  2.0090125E+01
  9.4620531E-01  2.0097404E+01
  9.4627850E-01  2.0104686E+01
  9.4635174E-01  2.0111972E+01
  9.4642501E-01  2.0119262E+01
  9.4649833E-01  2.0126556E+01
  9.4657169E-01  2.0133853E+01
  9.4664510E-01  2.0141154E+01
  9.4671855E-01  2.0148460E+01
  9.4679204E-01  2.0155768E+01
  9.4686557E-01  2.0163081E+01
  9.4693914E-01  2.0170397E+01
  9.4701276E-01  2.0177718E+01
  9.4708642E-01  2.0185042E+01
  9.4716013E-01  2.0192370E+01
  9.4723388E-01  2.0199701E+01
  9.4730767E-01  2.0207037E+01
  9.4738151E-01  2.0214376E+01
  9.4745539E-01  2.0221720E+01
  9.4752931E-01  2.0229067E+01
  9.4760328E-01  2.0236418E+01
  9.4767729E-01  2.0243773E+01
  9.4775135E-01  2.0251132E+01
  9.4782545E-01  2.0258495E+01
  9.4789959E-01  2.0265861E+01
  9.4797378E-01  2.0273232E+01
  9.4804802E-01  2.0280607E+01
  9.4812230E-01  2.0287985E+01
  9.4819663E-01  2.0295368E+01
  9.4827100E-01  2.0302754E+01
  9.4834542E-01  2.0310145E+01
  9.4841988E-01  2.0317539E+01
  9.4849439E-01  2.0324937E+01
  9.4856894E-01  2.0332340E+01
  9.4864354E-01  2.0339746E+01
  9.4871819E-01  2.0347156E+01
  9.4879288E-01  2.0354571E+01
  9.4886762E-01  2.0361989E+01
  9.4894241E-01  2.0369412E+01
  9.4901724E-01  2.0376838E+01
  9.4909212E-01  2.0384269E+01
  9.4916705E-01  2.0391704E+01
  9.4924203E-01  2.0399142E+01
  9.4931705E-01  2.0406585E+01
  9.4939212E-01  2.0414032E+01
  9.4946723E-01  2.0421483E+01
  9.4954240E-01  2.0428938E+01
  9.4961761E-01  2.0436397E+01
  9.4969287E-01  2.0443861E+01
  9.4976818E-01  2.0451328E+01
  9.4984354E-01  2.0458800E+01
  9.4991895E-01  2.0466275E+01
  9.4999440E-01  2.0473755E+01
  9.5006990E-01  2.0481239E+01
  9.5014546E-01  2.0488728E+01
  9.5022106E-01  2.0496220E+01
  9.5029671E-01  2.0503717E+01
  9.5037241E-01  2.0511218E+01
  9.5044816E-01  2.0518723E+01
  9.5052396E-01  2.0526232E+01
  9.5059981E-01  2.0533745E+01
  9.5067571E-01  2.0541263E+01
  9.5075166E-01  2.0548785E+01
  9.5082766E-01  2.0556312E+01
  9.5090371E-01  2.0563842E+01
  9.5097981E-01  2.0571377E+01
  9.5105596E-01  2.0578916E+01
  9.5113216E-01  2.0586459E+01
  9.5120842E-01  2.0594007E+01
  9.5128472E-01  2.0601559E+01
  9.5136108E-01  2.0609115E+01
  9.5143748E-01  2.0616676E+01
  9.5151394E-01  2.0624241E+01
  9.5159046E-01  2.0631810E+01
  9.5166702E-01  2.0639384E+01
  9.5174363E-01  2.0646962E+01
  9.5182030E-01  2.0654545E+01
  9.5189702E-01  2.0662132E+01
  9.5197379E-01  2.0669723E+01
  9.5205062E-01  2.0677319E+01
  9.5212750E-01  2.0684919E+01
  9.5220443E-01  2.0692523E+01
  9.5228141E-01  2.0700132E+01
  9.5235845E-01  2.0707745E+01
  9.5243554E-01  2.0715363E+01
  9.5251269E-01  2.0722986E+01
  9.5258989E-01  2.0730612E+01
  9.5266714E-01  2.0738244E+01
  9.5274445E-01  2.0745879E+01
  9.5282181E-01  2.0753520E+01
  9.5289922E-01  2.0761164E+01
  9.5297670E-01  2.0768814E+01
  9.5305422E-01  2.0776468E+01
  9.5313180E-01  2.0784126E+01
  9.5320944E-01  2.0791789E+01
  9.5328713E-01  2.0799456E+01
  9.5336487E-01  2.0807128E+01
  9.5344268E-01  2.0814805E+01
  9.5352053E-01  2.0822486E+01
  9.5359845E-01  2.0830172E+01
  9.5367642E-01  2.0837862E+01
  9.5375444E-01  2.0845557E+01
  9.5383253E-01  2.0853257E+01
  9.5391067E-01  2.0860961E+01
  9.5398886E-01  2.0868670E+01
  9.5406712E-01  2.0876384E+01
  9.5414543E-01  2.0884102E+01
  9.5422379E-01  2.0891825E+01
  9.5430222E-01  2.0899553E+01
  9.5438070E-01  2.0907285E+01
  9.5445924E-01  2.0915022E+01
  9.5453784E-01  2.0922764E+01
  9.5461650E-01  2.0930511E+01
  9.5469521E-01  2.0938262E+01
  9.5477399E-01  2.0946018E+01
  9.5485282E-01  2.0953779E+01
  9.5493171E-01  2.0961544E+01
  9.5501066E-01  2.0969314E+01
  9.5508967E-01  2.0977089E+01
  9.5516874E-01  2.0984869E+01
  9.5524786E-01  2.0992654E+01
  9.5532705E-01  2.1000444E+01
  9.5540630E-01  2.1008238E+01
  9.5548561E-01  2.1016037E+01
  9.5556497E-01  2.1023841E+01
  9.5564440E-01  2.1031650E+01
  9.5572389E-01  2.1039464E+01
  9.5580344E-01  2.1047283E+01
  9.5588305E-01  2.1055106E+01
  9.5596272E-01  2.1062935E+01
  9.5604246E-01  2.1070768E+01
  9.5612225E-01  2.1078606E+01
  9.5620211E-01  2.1086450E+01
  9.5628203E-01  2.1094298E+01
  9.5636201E-01  2.1102151E+01
  9.5644205E-01  2.1110009E+01
  9.5652215E-01  2.1117872E+01
  9.5660232E-01  2.1125740E+01
  9.5668255E-01  2.1133613E+01
  9.5676284E-01  2.1141492E+01
  9.5684320E-01  2.1149375E+01
  9.5692362E-01  2.1157263E+01
  9.5700410E-01  2.1165156E+01
  9.5708465E-01  2.1173054E+01
  9.5716526E-01  2.1180958E+01
  9.5724593E-01  2.1188866E+01
  9.5732667E-01  2.1196780E+01
  9.5740748E-01  2.1204698E+01
  9.5748834E-01  2.1212622E+01
  9.5756928E-01  2.1220551E+01
  9.5765028E-01  2.1228485E+01
  9.5773134E-01  2.1236424E+01
  9.5781247E-01  2.1244368E+01
  9.5789366E-01  2.1252318E+01
  9.5797492E-01  2.1260272E+01
  9.5805625E-01  2.1268232E+01
  9.5813764E-01  2.1276197E+01
  9.5821910E-01  2.1284167E+01
  9.5830062E-01  2.1292143E+01
  9.5838221E-01  2.1300123E+01
  9.5846387E-01  2.1308109E+01
  9.5854560E-01  2.1316100E+01
  9.5862739E-01  2.1324097E+01
  9.5870925E-01  2.1332099E+01
  9.5879118E-01  2.1340106E+01
  9.5887318E-01  2.1348118E+01
  9.5895524E-01  2.1356136E+01
  9.5903737E-01  2.1364159E+01
  9.5911958E-01  2.1372187E+01
  9.5920185E-01  2.1380221E+01
  9.5928418E-01  2.1388260E+01
  9.5936659E-01  2.1396304E+01
  9.5944907E-01  2.1404354E+01
  9.5953162E-01  2.1412409E+01
  9.5961423E-01  2.1420469E+01
  9.5969692E-01  2.1428535E+01
  9.5977968E-01  2.1436607E+01
  9.5986251E-01  2.1444684E+01
  9.5994540E-01  2.1452766E+01
  9.6002837E-01  2.1460854E+01
  9.6011141E-01  2.1468947E+01
  9.6019452E-01  2.1477046E+01
  9.6027771E-01  2.1485150E+01
  9.6036096E-01  2.1493260E+01
  9.6044429E-01  2.1501375E+01
  9.6052769E-01  2.1509496E+01
  9.6061116E-01  2.1517623E+01
  9.6069470E-01  2.1525754E+01
  9.6077831E-01  2.1533892E+01
  9.6086200E-01  2.1542035E+01
  9.6094577E-01  2.1550184E+01
  9.6102960E-01  2.1558338E+01
  9.6111351E-01  2.1566498E+01
  9.6119749E-01  2.1574664E+01
  9.6128155E-01  2.1582835E+01
  9.6136568E-01  2.1591012E+01
  9.6144988E-01  2.1599195E+01
  9.6153416E-01  2.1607383E+01
  9.6161852E-01  2.1615577E+01
  9.6170295E-01  2.1623777E+01
  9.6178745E-01  2.1631982E+01
  9.6187203E-01  2.1640193E+01
  9.6195669E-01  2.1648410E+01
  9.6204142E-01  2.1656633E+01
  9.6212623E-01  2.1664862E+01
  9.6221112E-01  2.1673096E+01
  9.6229608E-01  2.1681336E+01
  9.6238112E-01  2.1689582E+01
  9.6246624E-01  2.1697834E+01
  9.6255143E-01  2.1706091E+01
  9.6263670E-01  2.1714355E+01
  9.6272205E-01  2.1722624E+01
  9.6280748E-01  2.1730899E+01
  9.6289298E-01  2.1739180E+01
  9.6297857E-01  2.1747467E+01
  9.6306423E-01  2.1755760E+01
  9.6314997E-01  2.1764059E+01
  9.6323579E-01  2.1772364E+01
  9.6332169E-01  2.1780674E+01
  9.6340767E-01  2.1788991E+01
  9.6349373E-01  2.1797314E+01
  9.6357987E-01  2.1805643E+01
  9.6366609E-01  2.1813977E+01
  9.6375240E-01  2.1822318E+01
  9.6383878E-01  2.1830665E+01
  9.6392524E-01  2.1839018E+01
  9.6401179E-01  2.1847377E+01
  9.6409841E-01  2.1855742E+01
  9.6418512E-01  2.1864113E+01
  9.6427191E-01  2.1872490E+01
  9.6435879E-01  2.1880873E+01
  9.6444574E-01  2.1889263E+01
  9.6453278E-01  2.1897659E+01
  9.6461990E-01  2.1906060E+01
  9.6470711E-01  2.1914468E+01
  9.6479440E-01  2.1922883E+01
  9.6488177E-01  2.1931303E+01
  9.6496923E-01  2.1939730E+01
  9.6505677E-01  2.1948163E+01
  9.6514440E-01  2.1956602E+01
  9.6523211E-01  2.1965047E+01
  9.6531990E-01  2.1973499E+01
  9.6540778E-01  2.1981957E+01
  9.6549575E-01  2.1990421E+01
  9.6558381E-01  2.1998892E+01
  9.6567195E-01  2.2007368E+01
  9.6576017E-01  2.2015852E+01
  9.6584848E-01  2.2024341E+01
  9.6593688E-01  2.2032837E+01
  9.6602537E-01  2.2041340E+01
  9.6611395E-01  2.2049849E+01
  9.6620261E-01  2.2058364E+01
  9.6629136E-01  2.2066886E+01
  9.6638020E-01  2.2075414E+01
  9.6646913E-01  2.2083948E+01
  9.6655814E-01  2.2092489E+01
  9.6664725E-01  2.2101037E+01
  9.6673644E-01  2.2109591E+01
  9.6682573E-01  2.2118152E+01
  9.6691510E-01  2.2126719E+01
  9.6700457E-01  2.2135293E+01
  9.6709412E-01  2.2143873E+01
  9.6718377E-01  2.2152460E+01
  9.6727351E-01  2.2161054E+01
  9.6736334E-01  2.2169654E+01
  9.6745326E-01  2.2178261E+01
  9.6754327E-01  2.2186874E+01
  9.6763337E-01  2.2195494E+01
  9.6772357E-01  2.2204121E+01
  9.6781386E-01  2.2212754E+01
  9.6790424E-01  2.2221395E+01
  9.6799472E-01  2.2230042E+01
  9.6808529E-01  2.2238695E+01
  9.6817595E-01  2.2247356E+01
  9.6826671E-01  2.2256023E+01
  9.6835756E-01  2.2264697E+01
  9.6844851E-01  2.2273378E+01
  9.6853955E-01  2.2282065E+01
  9.6863069E-01  2.2290760E+01
  9.6872193E-01  2.2299461E+01
  9.6881326E-01  2.2308169E+01
  9.6890468E-01  2.2316884E+01
  9.6899620E-01  2.2325607E+01
  9.6908782E-01  2.2334335E+01
  9.6917954E-01  2.2343071E+01
  9.6927135E-01  2.2351814E+01
  9.6936327E-01  2.2360564E+01
  9.6945528E-01  2.2369321E+01
  9.6954739E-01  2.2378085E+01
  9.6963959E-01  2.2386855E+01
  9.6973190E-01  2.2395633E+01
  9.6982430E-01  2.2404418E+01
  9.6991681E-01  2.2413210E+01
  9.7000942E-01  2.2422009E+01
  9.7010212E-01  2.2430815E+01
  9.7019493E-01  2.2439629E+01
  9.7028783E-01  2.2448449E+01
  9.7038084E-01  2.2457277E+01
  9.7047395E-01  2.2466111E+01
  9.7056716E-01  2.2474953E+01
  9.7066048E-01  2.2483802E+01
  9.7075390E-01  2.2492659E+01
  9.7084741E-01  2.2501522E+01
  9.7094104E-01  2.2510393E+01
  9.7103476E-01  2.2519272E+01
  9.7112859E-01  2.2528157E+01
  9.7122253E-01  2.2537050E+01
  9.7131657E-01  2.2545950E+01
  9.7141071E-01  2.2554857E+01
  9.7150496E-01  2.2563772E+01
  9.7159931E-01  2.2572694E+01
  9.7169377E-01  2.2581624E+01
  9.7178834E-01  2.2590561E+01
  9.7188301E-01  2.2599505E+01
  9.7197779E-01  2.2608457E+01
  9.7207268E-01  2.2617417E+01
  9.7216767E-01  2.2626384E+01
  9.7226277E-01  2.2635358E+01
  9.7235798E-01  2.2644340E+01
  9.7245330E-01  2.2653329E+01
  9.7254873E-01  2.2662326E+01
  9.7264427E-01  2.2671331E+01
  9.7273991E-01  2.2680343E+01
  9.7283567E-01  2.2689363E+01
  9.7293154E-01  2.2698391E+01
  9.7302752E-01  2.2707426E+01
  9.7312361E-01  2.2716469E+01
  9.7321981E-01  2.2725519E+01
  9.7331612E-01  2.2734577E+01
  9.7341254E-01  2.2743643E+01
  9.7350908E-01  2.2752717E+01
  9.7360573E-01  2.2761798E+01
  9.7370249E-01  2.2770888E+01
  9.7379937E-01  2.2779985E+01
  9.7389636E-01  2.2789090E+01
  9.7399346E-01  2.2798203E+01
  9.7409068E-01  2.2807323E+01
  9.7418802E-01  2.2816452E+01
  9.7428547E-01  2.2825588E+01
  9.7438304E-01  2.2834733E+01
  9.7448072E-01  2.2843885E+01
  9.7457852E-01  2.2853045E+01
  9.7467643E-01  2.2862214E+01
  9.7477447E-01  2.2871390E+01
  9.7487262E-01  2.2880574E+01
  9.7497089E-01  2.2889767E+01
  9.7506928E-01  2.2898967E+01
  9.7516778E-01  2.2908176E+01
  9.7526641E-01  2.2917392E+01
  9.7536516E-01  2.2926617E+01
  9.7546402E-01  2.2935850E+01
  9.7556301E-01  2.2945091E+01
  9.7566212E-01  2.2954341E+01
  9.7576135E-01  2.2963598E+01
  9.7586070E-01  2.2972864E+01
  9.7596017E-01  2.2982138E+01
  9.7605977E-01  2.2991420E+01
  9.7615949E-01  2.3000711E+01
  9.7625933E-01  2.3010010E+01
  9.7635930E-01  2.3019317E+01
  9.7645939E-01  2.3028633E+01
  9.7655960E-01  2.3037957E+01
  9.7665994E-01  2.3047289E+01
  9.7676041E-01  2.3056630E+01
  9.7686100E-01  2.3065979E+01
  9.7696172E-01  2.3075337E+01
  9.7706256E-01  2.3084703E+01
  9.7716354E-01  2.3094078E+01
  9.7726464E-01  2.3103462E+01
  9.7736587E-01  2.3112854E+01
  9.7746722E-01  2.3122254E+01
  9.7756871E-01  2.3131663E+01
  9.7767032E-01  2.3141081E+01
  9.7777207E-01  2.3150507E+01
  9.7787394E-01  2.3159942E+01
  9.7797595E-01  2.3169386E+01
  9.7807809E-01  2.3178839E+01
  9.7818036E-01  2.3188300E+01
  9.7828276E-01  2.3197770E+01
  9.7838529E-01  2.3207248E+01
  9.7848796E-01  2.3216736E+01
  9.7859076E-01  2.3226232E+01
  9.7869369E-01  2.3235738E+01
  9.7879676E-01  2.3245252E+01
  9.7889996E-01  2.3254775E+01
  9.7900330E-01  2.3264307E+01
  9.7910678E-01  2.3273848E+01
  9.7921039E-01  2.3283398E+01
  9.7931414E-01  2.3292957E+01
  9.7941802E-01  2.3302525E+01
  9.7952205E-01  2.3312102E+01
  9.7962621E-01  2.3321688E+01
  9.7973051E-01  2.3331283E+01
  9.7983495E-01  2.3340887E+01
  9.7993953E-01  2.3350501E+01
  9.8004424E-01  2.3360123E+01
  9.8014910E-01  2.3369755E+01
  9.8025411E-01  2.3379396E+01
  9.8035925E-01  2.3389047E+01
  9.8046453E-01  2.3398706E+01
  9.8056996E-01  2.3408375E+01
  9.8067553E-01  2.3418053E+01
  9.8078125E-01  2.3427741E+01
  9.8088710E-01  2.3437438E+01
  9.8099311E-01  2.3447144E+01
  9.8109926E-01  2.3456860E+01
  9.8120555E-01  2.3466585E+01
  9.8131199E-01  2.3476320E+01
  9.8141858E-01  2.3486064E+01
  9.8152532E-01  2.3495818E+01
  9.8163220E-01  2.3505581E+01
  9.8173923E-01  2.3515354E+01
  9.8184641E-01  2.3525136E+01
  9.8195374E-01  2.3534928E+01
  9.8206122E-01  2.3544730E+01
  9.8216885E-01  2.3554542E+01
  9.8227664E-01  2.3564363E+01
  9.8238457E-01  2.3574194E+01
  9.8249265E-01  2.3584035E+01
  9.8260089E-01  2.3593885E+01
  9.8270929E-01  2.3603745E+01
  9.8281783E-01  2.3613616E+01
  9.8292653E-01  2.3623496E+01
  9.8303539E-01  2.3633386E+01
  9.8314440E-01  2.3643286E+01
  9.8325357E-01  2.3653196E+01
  9.8336289E-01  2.3663115E+01
  9.8347238E-01  2.3673045E+01
  9.8358202E-01  2.3682985E+01
  9.8369181E-01  2.3692935E+01
  9.8380177E-01  2.3702896E+01
  9.8391189E-01  2.3712866E+01
  9.8402217E-01  2.3722846E+01
  9.8413261E-01  2.3732837E+01
  9.8424321E-01  2.3742838E+01
  9.8435397E-01  2.3752849E+01
  9.8446490E-01  2.3762871E+01
  9.8457598E-01  2.3772903E+01
  9.8468724E-01  2.3782945E+01
  9.8479866E-01  2.3792997E+01
  9.8491024E-01  2.3803060E+01
  9.8502199E-01  2.3813134E+01
  9.8513390E-01  2.3823217E+01
  9.8524599E-01  2.3833312E+01
  9.8535824E-01  2.3843417E+01
  9.8547066E-01  2.3853532E+01
  9.8558324E-01  2.3863658E+01
  9.8569600E-01  2.3873795E+01
  9.8580893E-01  2.3883942E+01
