# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 09min 43s
# Temperature:   110.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  4.8272958E-01  8.3358537E+00
  4.8306265E-01  8.3394991E+00
  4.8339573E-01  8.3431438E+00
  4.8372881E-01  8.3467878E+00
  4.8406189E-01  8.3504310E+00
  4.8439496E-01  8.3540736E+00
  4.8472804E-01  8.3577154E+00
  4.8506112E-01  8.3613565E+00
  4.8539420E-01  8.3649970E+00
  4.8572728E-01  8.3686367E+00
  4.8606035E-01  8.3722758E+00
  4.8639343E-01  8.3759141E+00
  4.8672651E-01  8.3795518E+00
  4.8705959E-01  8.3831888E+00
  4.8739266E-01  8.3868251E+00
  4.8772574E-01  8.3904607E+00
  4.8805882E-01  8.3940956E+00
  4.8839190E-01  8.3977299E+00
  4.8872497E-01  8.4013635E+00
  4.8905805E-01  8.4049964E+00
  4.8939113E-01  8.4086286E+00
  4.8972421E-01  8.4122602E+00
  4.9005729E-01  8.4158911E+00
  4.9039036E-01  8.4195213E+00
  4.9072344E-01  8.4231509E+00
  4.9105652E-01  8.4267798E+00
  4.9138960E-01  8.4304080E+00
  4.9172267E-01  8.4340357E+00
  4.9205575E-01  8.4376626E+00
  4.9238883E-01  8.4412889E+00
  4.9272191E-01  8.4449146E+00
  4.9305498E-01  8.4485396E+00
  4.9338806E-01  8.4521639E+00
  4.9372114E-01  8.4557876E+00
  4.9405422E-01  8.4594107E+00
  4.9438730E-01  8.4630332E+00
  4.9472037E-01  8.4666550E+00
  4.9505345E-01  8.4702762E+00
  4.9538653E-01  8.4738967E+00
  4.9571961E-01  8.4775166E+00
  4.9605268E-01  8.4811359E+00
  4.9638576E-01  8.4847546E+00
  4.9671884E-01  8.4883727E+00
  4.9705192E-01  8.4919901E+00
  4.9738499E-01  8.4956069E+00
  4.9771807E-01  8.4992231E+00
  4.9805115E-01  8.5028387E+00
  4.9838423E-01  8.5064537E+00
  4.9871731E-01  8.5100681E+00
  4.9905038E-01  8.5136819E+00
  4.9938346E-01  8.5172951E+00
  4.9971654E-01  8.5209076E+00
  5.0004962E-01  8.5245196E+00
  5.0038269E-01  8.5281310E+00
  5.0071577E-01  8.5317418E+00
  5.0104885E-01  8.5353520E+00
  5.0138193E-01  8.5389616E+00
  5.0171501E-01  8.5425706E+00
  5.0204808E-01  8.5461791E+00
  5.0238116E-01  8.5497869E+00
  5.0271424E-01  8.5533942E+00
  5.0304732E-01  8.5570009E+00
  5.0338039E-01  8.5606071E+00
  5.0371347E-01  8.5642126E+00
  5.0404655E-01  8.5678176E+00
  5.0437963E-01  8.5714220E+00
  5.0471270E-01  8.5750259E+00
  5.0504578E-01  8.5786292E+00
  5.0537886E-01  8.5822319E+00
  5.0571194E-01  8.5858341E+00
  5.0604502E-01  8.5894357E+00
  5.0637809E-01  8.5930368E+00
  5.0671117E-01  8.5966373E+00
  5.0704425E-01  8.6002373E+00
  5.0737733E-01  8.6038367E+00
  5.0771040E-01  8.6074356E+00
  5.0804348E-01  8.6110339E+00
  5.0837656E-01  8.6146317E+00
  5.0870964E-01  8.6182290E+00
  5.0904271E-01  8.6218257E+00
  5.0937579E-01  8.6254219E+00
  5.0970887E-01  8.6290175E+00
  5.1004195E-01  8.6326127E+00
  5.1037503E-01  8.6362073E+00
  5.1070810E-01  8.6398013E+00
  5.1104118E-01  8.6433949E+00
  5.1137426E-01  8.6469879E+00
  5.1170734E-01  8.6505805E+00
  5.1204041E-01  8.6541725E+00
  5.1237349E-01  8.6577640E+00
  5.1270657E-01  8.6613549E+00
  5.1303965E-01  8.6649454E+00
  5.1337272E-01  8.6685354E+00
  5.1370580E-01  8.6721248E+00
  5.1403888E-01  8.6757138E+00
  5.1437196E-01  8.6793023E+00
  5.1470504E-01  8.6828903E+00
  5.1503811E-01  8.6864777E+00
  5.1537119E-01  8.6900647E+00
  5.1570427E-01  8.6936512E+00
  5.1603735E-01  8.6972372E+00
  5.1637042E-01  8.7008227E+00
  5.1670350E-01  8.7044078E+00
  5.1703658E-01  8.7079923E+00
  5.1736966E-01  8.7115764E+00
  5.1770273E-01  8.7151600E+00
  5.1803581E-01  8.7187432E+00
  5.1836889E-01  8.7223258E+00
  5.1870197E-01  8.7259080E+00
  5.1903505E-01  8.7294897E+00
  5.1936812E-01  8.7330710E+00
  5.1970120E-01  8.7366518E+00
  5.2003428E-01  8.7402322E+00
  5.2036736E-01  8.7438120E+00
  5.2070043E-01  8.7473915E+00
  5.2103351E-01  8.7509704E+00
  5.2136659E-01  8.7545490E+00
  5.2169967E-01  8.7581270E+00
  5.2203274E-01  8.7617047E+00
  5.2236582E-01  8.7652818E+00
  5.2269890E-01  8.7688586E+00
  5.2303198E-01  8.7724349E+00
  5.2336506E-01  8.7760108E+00
  5.2369813E-01  8.7795862E+00
  5.2403121E-01  8.7831612E+00
  5.2436429E-01  8.7867358E+00
  5.2469737E-01  8.7903099E+00
  5.2503044E-01  8.7938836E+00
  5.2536352E-01  8.7974569E+00
  5.2569660E-01  8.8010298E+00
  5.2602968E-01  8.8046022E+00
  5.2636275E-01  8.8081743E+00
  5.2669583E-01  8.8117459E+00
  5.2702891E-01  8.8153171E+00
  5.2736199E-01  8.8188879E+00
  5.2769507E-01  8.8224583E+00
  5.2802814E-01  8.8260283E+00
  5.2836122E-01  8.8295978E+00
  5.2869430E-01  8.8331670E+00
  5.2902738E-01  8.8367358E+00
  5.2936045E-01  8.8403042E+00
  5.2969353E-01  8.8438722E+00
  5.3002661E-01  8.8474398E+00
  5.3035969E-01  8.8510070E+00
  5.3069276E-01  8.8545738E+00
  5.3102584E-01  8.8581403E+00
  5.3135892E-01  8.8617063E+00
  5.3169200E-01  8.8652720E+00
  5.3202508E-01  8.8688373E+00
  5.3235815E-01  8.8724022E+00
  5.3269123E-01  8.8759668E+00
  5.3302431E-01  8.8795310E+00
  5.3335739E-01  8.8830948E+00
  5.3369046E-01  8.8866582E+00
  5.3402354E-01  8.8902213E+00
  5.3435662E-01  8.8937840E+00
  5.3468970E-01  8.8973464E+00
  5.3502277E-01  8.9009084E+00
  5.3535585E-01  8.9044701E+00
  5.3568893E-01  8.9080313E+00
  5.3602201E-01  8.9115923E+00
  5.3635509E-01  8.9151529E+00
  5.3668816E-01  8.9187131E+00
  5.3702124E-01  8.9222730E+00
  5.3735432E-01  8.9258326E+00
  5.3768740E-01  8.9293918E+00
  5.3802047E-01  8.9329507E+00
  5.3835355E-01  8.9365093E+00
  5.3868663E-01  8.9400675E+00
  5.3901971E-01  8.9436254E+00
  5.3935278E-01  8.9471829E+00
  5.3968586E-01  8.9507402E+00
  5.4001894E-01  8.9542971E+00
  5.4035202E-01  8.9578537E+00
  5.4068510E-01  8.9614100E+00
  5.4101817E-01  8.9649659E+00
  5.4135125E-01  8.9685216E+00
  5.4168433E-01  8.9720769E+00
  5.4201741E-01  8.9756319E+00
  5.4235048E-01  8.9791866E+00
  5.4268356E-01  8.9827410E+00
  5.4301664E-01  8.9862951E+00
  5.4334972E-01  8.9898489E+00
  5.4368279E-01  8.9934025E+00
  5.4401587E-01  8.9969557E+00
  5.4434895E-01  9.0005086E+00
  5.4468203E-01  9.0040612E+00
  5.4501511E-01  9.0076135E+00
  5.4534818E-01  9.0111656E+00
  5.4568126E-01  9.0147174E+00
  5.4601434E-01  9.0182688E+00
  5.4634742E-01  9.0218200E+00
  5.4668049E-01  9.0253710E+00
  5.4701357E-01  9.0289216E+00
  5.4734665E-01  9.0324720E+00
  5.4767973E-01  9.0360221E+00
  5.4801280E-01  9.0395719E+00
  5.4834588E-01  9.0431215E+00
  5.4867896E-01  9.0466708E+00
  5.4901204E-01  9.0502198E+00
  5.4934512E-01  9.0537686E+00
  5.4967819E-01  9.0573171E+00
  5.5001127E-01  9.0608654E+00
  5.5034435E-01  9.0644134E+00
  5.5067743E-01  9.0679612E+00
  5.5101050E-01  9.0715087E+00
  5.5134358E-01  9.0750560E+00
  5.5167666E-01  9.0786030E+00
  5.5200974E-01  9.0821498E+00
  5.5234281E-01  9.0856963E+00
  5.5267589E-01  9.0892426E+00
  5.5300897E-01  9.0927887E+00
  5.5334205E-01  9.0963345E+00
  5.5367513E-01  9.0998801E+00
  5.5400820E-01  9.1034255E+00
  5.5434128E-01  9.1069707E+00
  5.5467436E-01  9.1105156E+00
  5.5500744E-01  9.1140603E+00
  5.5534051E-01  9.1176048E+00
  5.5567359E-01  9.1211491E+00
  5.5600667E-01  9.1246931E+00
  5.5633975E-01  9.1282370E+00
  5.5667282E-01  9.1317806E+00
  5.5700590E-01  9.1353241E+00
  5.5733898E-01  9.1388673E+00
  5.5767206E-01  9.1424103E+00
  5.5800514E-01  9.1459531E+00
  5.5833821E-01  9.1494958E+00
  5.5867129E-01  9.1530382E+00
  5.5900437E-01  9.1565804E+00
  5.5933745E-01  9.1601225E+00
  5.5967052E-01  9.1636643E+00
  5.6000360E-01  9.1672060E+00
  5.6033668E-01  9.1707474E+00
  5.6066976E-01  9.1742887E+00
  5.6100283E-01  9.1778299E+00
  5.6133591E-01  9.1813708E+00
  5.6166899E-01  9.1849116E+00
  5.6200207E-01  9.1884522E+00
  5.6233515E-01  9.1919926E+00
  5.6266822E-01  9.1955328E+00
  5.6300130E-01  9.1990729E+00
  5.6333438E-01  9.2026128E+00
  5.6366746E-01  9.2061526E+00
  5.6400053E-01  9.2096922E+00
  5.6433361E-01  9.2132316E+00
  5.6466669E-01  9.2167709E+00
  5.6499977E-01  9.2203100E+00
  5.6533284E-01  9.2238490E+00
  5.6566592E-01  9.2273878E+00
  5.6599900E-01  9.2309265E+00
  5.6633208E-01  9.2344650E+00
  5.6666516E-01  9.2380034E+00
  5.6699823E-01  9.2415417E+00
  5.6733131E-01  9.2450798E+00
  5.6766439E-01  9.2486178E+00
  5.6799747E-01  9.2521556E+00
  5.6833054E-01  9.2556934E+00
  5.6866362E-01  9.2592310E+00
  5.6899670E-01  9.2627684E+00
  5.6932978E-01  9.2663058E+00
  5.6966285E-01  9.2698430E+00
  5.6999593E-01  9.2733801E+00
  5.7032901E-01  9.2769171E+00
  5.7066209E-01  9.2804539E+00
  5.7099517E-01  9.2839907E+00
  5.7132824E-01  9.2875274E+00
  5.7166132E-01  9.2910639E+00
  5.7199440E-01  9.2946003E+00
  5.7232748E-01  9.2981367E+00
  5.7266055E-01  9.3016729E+00
  5.7299363E-01  9.3052090E+00
  5.7332671E-01  9.3087451E+00
  5.7365979E-01  9.3122810E+00
  5.7399286E-01  9.3158169E+00
  5.7432594E-01  9.3193526E+00
  5.7465902E-01  9.3228883E+00
  5.7499210E-01  9.3264239E+00
  5.7532518E-01  9.3299594E+00
  5.7565825E-01  9.3334948E+00
  5.7599133E-01  9.3370302E+00
  5.7632441E-01  9.3405654E+00
  5.7665749E-01  9.3441006E+00
  5.7699056E-01  9.3476358E+00
  5.7732364E-01  9.3511708E+00
  5.7765672E-01  9.3547058E+00
  5.7798980E-01  9.3582407E+00
  5.7832287E-01  9.3617756E+00
  5.7865595E-01  9.3653104E+00
  5.7898903E-01  9.3688452E+00
  5.7932211E-01  9.3723798E+00
  5.7965519E-01  9.3759145E+00
  5.7998826E-01  9.3794491E+00
  5.8032134E-01  9.3829836E+00
  5.8065442E-01  9.3865181E+00
  5.8098750E-01  9.3900526E+00
  5.8132057E-01  9.3935870E+00
  5.8165365E-01  9.3971213E+00
  5.8198673E-01  9.4006557E+00
  5.8231981E-01  9.4041899E+00
  5.8265288E-01  9.4077242E+00
  5.8298596E-01  9.4112584E+00
  5.8331904E-01  9.4147926E+00
  5.8365212E-01  9.4183268E+00
  5.8398520E-01  9.4218610E+00
  5.8431827E-01  9.4253951E+00
  5.8465135E-01  9.4289292E+00
  5.8498443E-01  9.4324633E+00
  5.8531751E-01  9.4359974E+00
  5.8565058E-01  9.4395315E+00
  5.8598366E-01  9.4430655E+00
  5.8631674E-01  9.4465996E+00
  5.8664982E-01  9.4501336E+00
  5.8698289E-01  9.4536677E+00
  5.8731597E-01  9.4572017E+00
  5.8764905E-01  9.4607358E+00
  5.8798213E-01  9.4642698E+00
  5.8831521E-01  9.4678039E+00
  5.8864828E-01  9.4713380E+00
  5.8898136E-01  9.4748720E+00
  5.8931444E-01  9.4784061E+00
  5.8964752E-01  9.4819402E+00
  5.8998059E-01  9.4854743E+00
  5.9031367E-01  9.4890085E+00
  5.9064675E-01  9.4925427E+00
  5.9097983E-01  9.4960768E+00
  5.9131290E-01  9.4996111E+00
  5.9164598E-01  9.5031453E+00
  5.9197906E-01  9.5066796E+00
  5.9231214E-01  9.5102139E+00
  5.9264522E-01  9.5137482E+00
  5.9297829E-01  9.5172826E+00
  5.9331137E-01  9.5208170E+00
  5.9364445E-01  9.5243515E+00
  5.9397753E-01  9.5278860E+00
  5.9431060E-01  9.5314206E+00
  5.9464368E-01  9.5349552E+00
  5.9497676E-01  9.5384898E+00
  5.9530984E-01  9.5420246E+00
  5.9564291E-01  9.5455593E+00
  5.9597599E-01  9.5490942E+00
  5.9630907E-01  9.5526290E+00
  5.9664215E-01  9.5561640E+00
  5.9697523E-01  9.5596990E+00
  5.9730830E-01  9.5632341E+00
  5.9764138E-01  9.5667693E+00
  5.9797446E-01  9.5703045E+00
  5.9830754E-01  9.5738398E+00
  5.9864061E-01  9.5773752E+00
  5.9897369E-01  9.5809107E+00
  5.9930677E-01  9.5844462E+00
  5.9963985E-01  9.5879818E+00
  5.9997292E-01  9.5915175E+00
  6.0030600E-01  9.5950533E+00
  6.0063908E-01  9.5985892E+00
  6.0097216E-01  9.6021252E+00
  6.0130524E-01  9.6056613E+00
  6.0163831E-01  9.6091975E+00
  6.0197139E-01  9.6127338E+00
  6.0230447E-01  9.6162701E+00
  6.0263755E-01  9.6198066E+00
  6.0297062E-01  9.6233432E+00
  6.0330370E-01  9.6268799E+00
  6.0363678E-01  9.6304167E+00
  6.0396986E-01  9.6339537E+00
  6.0430293E-01  9.6374907E+00
  6.0463601E-01  9.6410279E+00
  6.0496909E-01  9.6445652E+00
  6.0530217E-01  9.6481026E+00
  6.0563525E-01  9.6516401E+00
  6.0596832E-01  9.6551778E+00
  6.0630140E-01  9.6587156E+00
  6.0663448E-01  9.6622535E+00
  6.0696756E-01  9.6657916E+00
  6.0730063E-01  9.6693297E+00
  6.0763371E-01  9.6728681E+00
  6.0796679E-01  9.6764066E+00
  6.0829987E-01  9.6799452E+00
  6.0863294E-01  9.6834839E+00
  6.0896602E-01  9.6870229E+00
  6.0929910E-01  9.6905619E+00
  6.0963218E-01  9.6941011E+00
  6.0996526E-01  9.6976405E+00
  6.1029833E-01  9.7011800E+00
  6.1063141E-01  9.7047197E+00
  6.1096449E-01  9.7082596E+00
  6.1129757E-01  9.7117996E+00
  6.1163064E-01  9.7153398E+00
  6.1196372E-01  9.7188802E+00
  6.1229680E-01  9.7224207E+00
  6.1262988E-01  9.7259614E+00
  6.1296295E-01  9.7295023E+00
  6.1329603E-01  9.7330433E+00
  6.1362911E-01  9.7365846E+00
  6.1396219E-01  9.7401260E+00
  6.1429527E-01  9.7436676E+00
  6.1462834E-01  9.7472094E+00
  6.1496142E-01  9.7507514E+00
  6.1529450E-01  9.7542935E+00
  6.1562758E-01  9.7578359E+00
  6.1596065E-01  9.7613785E+00
  6.1629373E-01  9.7649212E+00
  6.1662681E-01  9.7684642E+00
  6.1695989E-01  9.7720074E+00
  6.1729296E-01  9.7755507E+00
  6.1762604E-01  9.7790943E+00
  6.1795912E-01  9.7826381E+00
  6.1829220E-01  9.7861821E+00
  6.1862528E-01  9.7897264E+00
  6.1895835E-01  9.7932708E+00
  6.1929143E-01  9.7968155E+00
  6.1962451E-01  9.8003604E+00
  6.1995759E-01  9.8039055E+00
  6.2029066E-01  9.8074508E+00
  6.2062374E-01  9.8109964E+00
  6.2095682E-01  9.8145422E+00
  6.2128990E-01  9.8180882E+00
  6.2162297E-01  9.8216345E+00
  6.2195605E-01  9.8251810E+00
  6.2228913E-01  9.8287278E+00
  6.2262221E-01  9.8322748E+00
  6.2295529E-01  9.8358220E+00
  6.2328836E-01  9.8393695E+00
  6.2362144E-01  9.8429172E+00
  6.2395452E-01  9.8464652E+00
  6.2428760E-01  9.8500135E+00
  6.2462067E-01  9.8535620E+00
  6.2495375E-01  9.8571108E+00
  6.2528683E-01  9.8606598E+00
  6.2561991E-01  9.8642091E+00
  6.2595298E-01  9.8677586E+00
  6.2628606E-01  9.8713085E+00
  6.2661914E-01  9.8748586E+00
  6.2695222E-01  9.8784089E+00
  6.2728530E-01  9.8819596E+00
  6.2761837E-01  9.8855105E+00
  6.2795145E-01  9.8890617E+00
  6.2828453E-01  9.8926132E+00
  6.2861761E-01  9.8961650E+00
  6.2895068E-01  9.8997171E+00
  6.2928376E-01  9.9032694E+00
  6.2961684E-01  9.9068221E+00
  6.2994992E-01  9.9103750E+00
  6.3028299E-01  9.9139283E+00
  6.3061607E-01  9.9174818E+00
  6.3094915E-01  9.9210357E+00
  6.3128223E-01  9.9245898E+00
  6.3161531E-01  9.9281443E+00
  6.3194838E-01  9.9316990E+00
  6.3228146E-01  9.9352541E+00
  6.3261454E-01  9.9388095E+00
  6.3294762E-01  9.9423652E+00
  6.3328069E-01  9.9459212E+00
  6.3361377E-01  9.9494776E+00
  6.3394685E-01  9.9530343E+00
  6.3427993E-01  9.9565912E+00
  6.3461300E-01  9.9601486E+00
  6.3494608E-01  9.9637062E+00
  6.3527916E-01  9.9672642E+00
  6.3561224E-01  9.9708225E+00
  6.3594532E-01  9.9743812E+00
  6.3627839E-01  9.9779402E+00
  6.3661147E-01  9.9814995E+00
  6.3694455E-01  9.9850592E+00
  6.3727763E-01  9.9886192E+00
  6.3761070E-01  9.9921796E+00
  6.3794378E-01  9.9957404E+00
  6.3827686E-01  9.9993014E+00
  6.3860994E-01  1.0002863E+01
  6.3894301E-01  1.0006425E+01
  6.3927609E-01  1.0009987E+01
  6.3960917E-01  1.0013549E+01
  6.3994225E-01  1.0017112E+01
  6.4027533E-01  1.0020676E+01
  6.4060840E-01  1.0024239E+01
  6.4094148E-01  1.0027803E+01
  6.4127456E-01  1.0031368E+01
  6.4160764E-01  1.0034932E+01
  6.4194071E-01  1.0038497E+01
  6.4227379E-01  1.0042063E+01
  6.4260687E-01  1.0045629E+01
  6.4293995E-01  1.0049195E+01
  6.4327302E-01  1.0052762E+01
  6.4360610E-01  1.0056329E+01
  6.4393918E-01  1.0059896E+01
  6.4427226E-01  1.0063464E+01
  6.4460534E-01  1.0067032E+01
  6.4493841E-01  1.0070601E+01
  6.4527149E-01  1.0074170E+01
  6.4560457E-01  1.0077740E+01
  6.4593765E-01  1.0081309E+01
  6.4627072E-01  1.0084880E+01
  6.4660380E-01  1.0088450E+01
  6.4693688E-01  1.0092022E+01
  6.4726996E-01  1.0095593E+01
  6.4760303E-01  1.0099165E+01
  6.4793611E-01  1.0102737E+01
  6.4826919E-01  1.0106310E+01
  6.4860227E-01  1.0109883E+01
  6.4893535E-01  1.0113457E+01
  6.4926842E-01  1.0117031E+01
  6.4960150E-01  1.0120606E+01
  6.4993458E-01  1.0124181E+01
  6.5026766E-01  1.0127756E+01
  6.5060073E-01  1.0131332E+01
  6.5093381E-01  1.0134908E+01
  6.5126689E-01  1.0138485E+01
  6.5159997E-01  1.0142062E+01
  6.5193304E-01  1.0145640E+01
  6.5226612E-01  1.0149218E+01
  6.5259920E-01  1.0152796E+01
  6.5293228E-01  1.0156375E+01
  6.5326536E-01  1.0159955E+01
  6.5359843E-01  1.0163535E+01
  6.5393151E-01  1.0167115E+01
  6.5426459E-01  1.0170696E+01
  6.5459767E-01  1.0174277E+01
  6.5493074E-01  1.0177859E+01
  6.5526382E-01  1.0181442E+01
  6.5559690E-01  1.0185024E+01
  6.5592998E-01  1.0188608E+01
  6.5626305E-01  1.0192191E+01
  6.5659613E-01  1.0195775E+01
  6.5692921E-01  1.0199360E+01
  6.5726229E-01  1.0202945E+01
  6.5759537E-01  1.0206531E+01
  6.5792844E-01  1.0210117E+01
  6.5826152E-01  1.0213704E+01
  6.5859460E-01  1.0217291E+01
  6.5892768E-01  1.0220879E+01
  6.5926075E-01  1.0224467E+01
  6.5959383E-01  1.0228056E+01
  6.5992691E-01  1.0231645E+01
  6.6025999E-01  1.0235234E+01
  6.6059306E-01  1.0238825E+01
  6.6092614E-01  1.0242415E+01
  6.6125922E-01  1.0246007E+01
  6.6159230E-01  1.0249598E+01
  6.6192538E-01  1.0253191E+01
  6.6225845E-01  1.0256784E+01
  6.6259153E-01  1.0260377E+01
  6.6292461E-01  1.0263971E+01
  6.6325769E-01  1.0267565E+01
  6.6359076E-01  1.0271160E+01
  6.6392384E-01  1.0274756E+01
  6.6425692E-01  1.0278352E+01
  6.6459000E-01  1.0281948E+01
  6.6492307E-01  1.0285545E+01
  6.6525615E-01  1.0289143E+01
  6.6558923E-01  1.0292741E+01
  6.6592231E-01  1.0296340E+01
  6.6625539E-01  1.0299939E+01
  6.6658846E-01  1.0303539E+01
  6.6692154E-01  1.0307140E+01
  6.6725462E-01  1.0310741E+01
  6.6758770E-01  1.0314342E+01
  6.6792077E-01  1.0317944E+01
  6.6825385E-01  1.0321547E+01
  6.6858693E-01  1.0325150E+01
  6.6892001E-01  1.0328754E+01
  6.6925308E-01  1.0332359E+01
  6.6958616E-01  1.0335964E+01
  6.6991924E-01  1.0339569E+01
  6.7025232E-01  1.0343175E+01
  6.7058540E-01  1.0346782E+01
  6.7091847E-01  1.0350390E+01
  6.7125155E-01  1.0353998E+01
  6.7158463E-01  1.0357606E+01
  6.7191771E-01  1.0361215E+01
  6.7225078E-01  1.0364825E+01
  6.7258386E-01  1.0368435E+01
  6.7291694E-01  1.0372046E+01
  6.7325002E-01  1.0375658E+01
  6.7358309E-01  1.0379270E+01
  6.7391617E-01  1.0382883E+01
  6.7424925E-01  1.0386496E+01
  6.7458233E-01  1.0390110E+01
  6.7491541E-01  1.0393725E+01
  6.7524848E-01  1.0397340E+01
  6.7558156E-01  1.0400956E+01
  6.7591464E-01  1.0404572E+01
  6.7624772E-01  1.0408189E+01
  6.7658079E-01  1.0411807E+01
  6.7691387E-01  1.0415426E+01
  6.7724695E-01  1.0419045E+01
  6.7758003E-01  1.0422664E+01
  6.7791310E-01  1.0426285E+01
  6.7824618E-01  1.0429906E+01
  6.7857926E-01  1.0433527E+01
  6.7891234E-01  1.0437149E+01
  6.7924542E-01  1.0440772E+01
  6.7957849E-01  1.0444396E+01
  6.7991157E-01  1.0448020E+01
  6.8024465E-01  1.0451645E+01
  6.8057773E-01  1.0455270E+01
  6.8091080E-01  1.0458897E+01
  6.8124388E-01  1.0462524E+01
  6.8157696E-01  1.0466151E+01
  6.8191004E-01  1.0469779E+01
  6.8224311E-01  1.0473408E+01
  6.8257619E-01  1.0477038E+01
  6.8290927E-01  1.0480668E+01
  6.8324235E-01  1.0484299E+01
  6.8357543E-01  1.0487930E+01
  6.8390850E-01  1.0491563E+01
  6.8424158E-01  1.0495196E+01
  6.8457466E-01  1.0498829E+01
  6.8490774E-01  1.0502464E+01
  6.8524081E-01  1.0506099E+01
  6.8557389E-01  1.0509734E+01
  6.8590697E-01  1.0513371E+01
  6.8624005E-01  1.0517008E+01
  6.8657312E-01  1.0520646E+01
  6.8690620E-01  1.0524284E+01
  6.8723928E-01  1.0527924E+01
  6.8757236E-01  1.0531564E+01
  6.8790544E-01  1.0535204E+01
  6.8823851E-01  1.0538846E+01
  6.8857159E-01  1.0542488E+01
  6.8890467E-01  1.0546131E+01
  6.8923775E-01  1.0549774E+01
  6.8957082E-01  1.0553419E+01
  6.8990390E-01  1.0557064E+01
  6.9023698E-01  1.0560710E+01
  6.9057006E-01  1.0564356E+01
  6.9090313E-01  1.0568003E+01
  6.9123621E-01  1.0571651E+01
  6.9156929E-01  1.0575300E+01
  6.9190237E-01  1.0578950E+01
  6.9223545E-01  1.0582600E+01
  6.9256852E-01  1.0586251E+01
  6.9290160E-01  1.0589903E+01
  6.9323468E-01  1.0593555E+01
  6.9356776E-01  1.0597208E+01
  6.9390083E-01  1.0600862E+01
  6.9423391E-01  1.0604517E+01
  6.9456699E-01  1.0608173E+01
  6.9490007E-01  1.0611829E+01
  6.9523314E-01  1.0615486E+01
  6.9556622E-01  1.0619144E+01
  6.9589930E-01  1.0622803E+01
  6.9623238E-01  1.0626462E+01
  6.9656546E-01  1.0630122E+01
  6.9689853E-01  1.0633783E+01
  6.9723161E-01  1.0637445E+01
  6.9756469E-01  1.0641108E+01
  6.9789777E-01  1.0644771E+01
  6.9823084E-01  1.0648435E+01
  6.9856392E-01  1.0652100E+01
  6.9889700E-01  1.0655766E+01
  6.9923008E-01  1.0659433E+01
  6.9956315E-01  1.0663100E+01
  6.9989623E-01  1.0666768E+01
  7.0022931E-01  1.0670437E+01
  7.0056239E-01  1.0674107E+01
  7.0089547E-01  1.0677778E+01
  7.0122854E-01  1.0681449E+01
  7.0156162E-01  1.0685121E+01
  7.0189470E-01  1.0688794E+01
  7.0222778E-01  1.0692468E+01
  7.0256085E-01  1.0696143E+01
  7.0289393E-01  1.0699819E+01
  7.0322701E-01  1.0703495E+01
  7.0356009E-01  1.0707172E+01
  7.0389316E-01  1.0710850E+01
  7.0422624E-01  1.0714529E+01
  7.0455932E-01  1.0718209E+01
  7.0489240E-01  1.0721890E+01
  7.0522548E-01  1.0725571E+01
  7.0555855E-01  1.0729253E+01
  7.0589163E-01  1.0732936E+01
  7.0622471E-01  1.0736620E+01
  7.0655779E-01  1.0740305E+01
  7.0689086E-01  1.0743991E+01
  7.0722394E-01  1.0747678E+01
  7.0755702E-01  1.0751365E+01
  7.0789010E-01  1.0755053E+01
  7.0822317E-01  1.0758743E+01
  7.0855625E-01  1.0762433E+01
  7.0888933E-01  1.0766124E+01
  7.0922241E-01  1.0769816E+01
  7.0955549E-01  1.0773508E+01
  7.0988856E-01  1.0777202E+01
  7.1022164E-01  1.0780896E+01
  7.1055472E-01  1.0784592E+01
  7.1088780E-01  1.0788288E+01
  7.1122087E-01  1.0791985E+01
  7.1155395E-01  1.0795683E+01
  7.1188703E-01  1.0799382E+01
  7.1222011E-01  1.0803082E+01
  7.1255318E-01  1.0806783E+01
  7.1288626E-01  1.0810485E+01
  7.1321934E-01  1.0814187E+01
  7.1355242E-01  1.0817891E+01
  7.1388550E-01  1.0821595E+01
  7.1421857E-01  1.0825301E+01
  7.1455165E-01  1.0829007E+01
  7.1488473E-01  1.0832714E+01
  7.1521781E-01  1.0836422E+01
  7.1555088E-01  1.0840131E+01
  7.1588396E-01  1.0843841E+01
  7.1621704E-01  1.0847552E+01
  7.1655012E-01  1.0851264E+01
  7.1688319E-01  1.0854977E+01
  7.1721627E-01  1.0858691E+01
  7.1754935E-01  1.0862405E+01
  7.1788243E-01  1.0866121E+01
  7.1821551E-01  1.0869838E+01
  7.1854858E-01  1.0873555E+01
  7.1888166E-01  1.0877274E+01
  7.1921474E-01  1.0880993E+01
  7.1954782E-01  1.0884714E+01
  7.1988089E-01  1.0888435E+01
  7.2021397E-01  1.0892157E+01
  7.2054705E-01  1.0895881E+01
  7.2088013E-01  1.0899605E+01
  7.2121320E-01  1.0903330E+01
  7.2154628E-01  1.0907056E+01
  7.2187936E-01  1.0910784E+01
  7.2221244E-01  1.0914512E+01
  7.2254552E-01  1.0918241E+01
  7.2287859E-01  1.0921971E+01
  7.2321167E-01  1.0925702E+01
  7.2354475E-01  1.0929435E+01
  7.2387783E-01  1.0933168E+01
  7.2421090E-01  1.0936902E+01
  7.2454398E-01  1.0940637E+01
  7.2487706E-01  1.0944373E+01
