# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 49min 18s
# Temperature:   120.00 K
# Species 1: N2    
# Species 2: CH4   
#
# xN2 (liq)      P (bar)      
  7.1988089E-01  1.8179367E+01
  7.2021397E-01  1.8185871E+01
  7.2054705E-01  1.8192377E+01
  7.2088013E-01  1.8198884E+01
  7.2121320E-01  1.8205394E+01
  7.2154628E-01  1.8211906E+01
  7.2187936E-01  1.8218420E+01
  7.2221244E-01  1.8224935E+01
  7.2254552E-01  1.8231453E+01
  7.2287859E-01  1.8237972E+01
  7.2321167E-01  1.8244494E+01
  7.2354475E-01  1.8251018E+01
  7.2387783E-01  1.8257543E+01
  7.2421090E-01  1.8264071E+01
  7.2454398E-01  1.8270600E+01
  7.2487706E-01  1.8277132E+01
  7.2521014E-01  1.8283666E+01
  7.2554321E-01  1.8290201E+01
  7.2587629E-01  1.8296739E+01
  7.2620937E-01  1.8303279E+01
  7.2654245E-01  1.8309821E+01
  7.2687553E-01  1.8316365E+01
  7.2720860E-01  1.8322911E+01
  7.2754168E-01  1.8329458E+01
  7.2787476E-01  1.8336009E+01
  7.2820784E-01  1.8342561E+01
  7.2854091E-01  1.8349115E+01
  7.2887399E-01  1.8355671E+01
  7.2920707E-01  1.8362229E+01
  7.2954015E-01  1.8368790E+01
  7.2987322E-01  1.8375352E+01
  7.3020630E-01  1.8381917E+01
  7.3053938E-01  1.8388484E+01
  7.3087246E-01  1.8395053E+01
  7.3120554E-01  1.8401624E+01
  7.3153861E-01  1.8408197E+01
  7.3187169E-01  1.8414772E+01
  7.3220477E-01  1.8421350E+01
  7.3253785E-01  1.8427929E+01
  7.3287092E-01  1.8434511E+01
  7.3320400E-01  1.8441095E+01
  7.3353708E-01  1.8447681E+01
  7.3387016E-01  1.8454269E+01
  7.3420323E-01  1.8460859E+01
  7.3453631E-01  1.8467452E+01
  7.3486939E-01  1.8474046E+01
  7.3520247E-01  1.8480643E+01
  7.3553555E-01  1.8487242E+01
  7.3586862E-01  1.8493843E+01
  7.3620170E-01  1.8500447E+01
  7.3653478E-01  1.8507053E+01
  7.3686786E-01  1.8513661E+01
  7.3720093E-01  1.8520271E+01
  7.3753401E-01  1.8526883E+01
  7.3786709E-01  1.8533497E+01
  7.3820017E-01  1.8540114E+01
  7.3853324E-01  1.8546733E+01
  7.3886632E-01  1.8553355E+01
  7.3919940E-01  1.8559978E+01
  7.3953248E-01  1.8566604E+01
  7.3986556E-01  1.8573232E+01
  7.4019863E-01  1.8579862E+01
  7.4053171E-01  1.8586495E+01
  7.4086479E-01  1.8593130E+01
  7.4119787E-01  1.8599767E+01
  7.4153094E-01  1.8606406E+01
  7.4186402E-01  1.8613048E+01
  7.4219710E-01  1.8619692E+01
  7.4253018E-01  1.8626339E+01
  7.4286325E-01  1.8632987E+01
  7.4319633E-01  1.8639638E+01
  7.4352941E-01  1.8646292E+01
  7.4386249E-01  1.8652947E+01
  7.4419557E-01  1.8659605E+01
  7.4452864E-01  1.8666266E+01
  7.4486172E-01  1.8672928E+01
  7.4519480E-01  1.8679593E+01
  7.4552788E-01  1.8686261E+01
  7.4586095E-01  1.8692931E+01
  7.4619403E-01  1.8699603E+01
  7.4652711E-01  1.8706277E+01
  7.4686019E-01  1.8712954E+01
  7.4719326E-01  1.8719634E+01
  7.4752634E-01  1.8726315E+01
  7.4785942E-01  1.8732999E+01
  7.4819250E-01  1.8739686E+01
  7.4852558E-01  1.8746375E+01
  7.4885865E-01  1.8753066E+01
  7.4919173E-01  1.8759760E+01
  7.4952481E-01  1.8766456E+01
  7.4985789E-01  1.8773155E+01
  7.5019096E-01  1.8779856E+01
  7.5052404E-01  1.8786559E+01
  7.5085712E-01  1.8793265E+01
  7.5119020E-01  1.8799974E+01
  7.5152327E-01  1.8806684E+01
  7.5185635E-01  1.8813398E+01
  7.5218943E-01  1.8820114E+01
  7.5252251E-01  1.8826832E+01
  7.5285559E-01  1.8833553E+01
  7.5318866E-01  1.8840276E+01
  7.5352174E-01  1.8847002E+01
  7.5385482E-01  1.8853730E+01
  7.5418790E-01  1.8860461E+01
  7.5452097E-01  1.8867194E+01
  7.5485405E-01  1.8873930E+01
  7.5518713E-01  1.8880669E+01
  7.5552021E-01  1.8887410E+01
  7.5585328E-01  1.8894153E+01
  7.5618636E-01  1.8900899E+01
  7.5651944E-01  1.8907648E+01
  7.5685252E-01  1.8914399E+01
  7.5718560E-01  1.8921153E+01
  7.5751867E-01  1.8927909E+01
  7.5785175E-01  1.8934668E+01
  7.5818483E-01  1.8941429E+01
  7.5851791E-01  1.8948193E+01
  7.5885098E-01  1.8954960E+01
  7.5918406E-01  1.8961729E+01
  7.5951714E-01  1.8968501E+01
  7.5985022E-01  1.8975275E+01
  7.6018329E-01  1.8982053E+01
  7.6051637E-01  1.8988832E+01
  7.6084945E-01  1.8995615E+01
  7.6118253E-01  1.9002400E+01
  7.6151561E-01  1.9009187E+01
  7.6184868E-01  1.9015978E+01
  7.6218176E-01  1.9022770E+01
  7.6251484E-01  1.9029566E+01
  7.6284792E-01  1.9036364E+01
  7.6318099E-01  1.9043165E+01
  7.6351407E-01  1.9049969E+01
  7.6384715E-01  1.9056775E+01
  7.6418023E-01  1.9063584E+01
  7.6451330E-01  1.9070396E+01
  7.6484638E-01  1.9077210E+01
  7.6517946E-01  1.9084028E+01
  7.6551254E-01  1.9090847E+01
  7.6584562E-01  1.9097670E+01
  7.6617869E-01  1.9104495E+01
  7.6651177E-01  1.9111323E+01
  7.6684485E-01  1.9118154E+01
  7.6717793E-01  1.9124988E+01
  7.6751100E-01  1.9131824E+01
  7.6784408E-01  1.9138663E+01
  7.6817716E-01  1.9145505E+01
  7.6851024E-01  1.9152350E+01
  7.6884331E-01  1.9159197E+01
  7.6917639E-01  1.9166047E+01
  7.6950947E-01  1.9172900E+01
  7.6984255E-01  1.9179756E+01
  7.7017563E-01  1.9186615E+01
  7.7050870E-01  1.9193476E+01
  7.7084178E-01  1.9200340E+01
  7.7117486E-01  1.9207208E+01
  7.7150794E-01  1.9214077E+01
  7.7184101E-01  1.9220950E+01
  7.7217409E-01  1.9227826E+01
  7.7250717E-01  1.9234704E+01
  7.7284025E-01  1.9241586E+01
  7.7317332E-01  1.9248470E+01
  7.7350640E-01  1.9255357E+01
  7.7383948E-01  1.9262247E+01
  7.7417256E-01  1.9269140E+01
  7.7450564E-01  1.9276035E+01
  7.7483871E-01  1.9282934E+01
  7.7517179E-01  1.9289836E+01
  7.7550487E-01  1.9296740E+01
  7.7583795E-01  1.9303647E+01
  7.7617102E-01  1.9310558E+01
  7.7650410E-01  1.9317471E+01
  7.7683718E-01  1.9324387E+01
  7.7717026E-01  1.9331306E+01
  7.7750333E-01  1.9338228E+01
  7.7783641E-01  1.9345153E+01
  7.7816949E-01  1.9352081E+01
  7.7850257E-01  1.9359012E+01
  7.7883565E-01  1.9365946E+01
  7.7916872E-01  1.9372883E+01
  7.7950180E-01  1.9379823E+01
  7.7983488E-01  1.9386766E+01
  7.8016796E-01  1.9393712E+01
  7.8050103E-01  1.9400661E+01
  7.8083411E-01  1.9407613E+01
  7.8116719E-01  1.9414568E+01
  7.8150027E-01  1.9421526E+01
  7.8183334E-01  1.9428487E+01
  7.8216642E-01  1.9435451E+01
  7.8249950E-01  1.9442418E+01
  7.8283258E-01  1.9449388E+01
  7.8316566E-01  1.9456361E+01
  7.8349873E-01  1.9463338E+01
  7.8383181E-01  1.9470317E+01
  7.8416489E-01  1.9477300E+01
  7.8449797E-01  1.9484285E+01
  7.8483104E-01  1.9491274E+01
  7.8516412E-01  1.9498266E+01
  7.8549720E-01  1.9505261E+01
  7.8583028E-01  1.9512259E+01
  7.8616335E-01  1.9519260E+01
  7.8649643E-01  1.9526264E+01
  7.8682951E-01  1.9533272E+01
  7.8716259E-01  1.9540282E+01
  7.8749567E-01  1.9547296E+01
  7.8782874E-01  1.9554313E+01
  7.8816182E-01  1.9561333E+01
  7.8849490E-01  1.9568356E+01
  7.8882798E-01  1.9575383E+01
  7.8916105E-01  1.9582412E+01
  7.8949413E-01  1.9589445E+01
  7.8982721E-01  1.9596481E+01
  7.9016029E-01  1.9603521E+01
  7.9049336E-01  1.9610563E+01
  7.9082644E-01  1.9617609E+01
  7.9115952E-01  1.9624658E+01
  7.9149260E-01  1.9631710E+01
  7.9182568E-01  1.9638765E+01
  7.9215875E-01  1.9645824E+01
  7.9249183E-01  1.9652886E+01
  7.9282491E-01  1.9659951E+01
  7.9315799E-01  1.9667020E+01
  7.9349106E-01  1.9674092E+01
  7.9382414E-01  1.9681167E+01
  7.9415722E-01  1.9688245E+01
  7.9449030E-01  1.9695327E+01
  7.9482337E-01  1.9702412E+01
  7.9515645E-01  1.9709500E+01
  7.9548953E-01  1.9716592E+01
  7.9582261E-01  1.9723687E+01
  7.9615569E-01  1.9730785E+01
  7.9648876E-01  1.9737886E+01
  7.9682184E-01  1.9744991E+01
  7.9715492E-01  1.9752100E+01
  7.9748800E-01  1.9759212E+01
  7.9782107E-01  1.9766327E+01
  7.9815415E-01  1.9773445E+01
  7.9848723E-01  1.9780567E+01
  7.9882031E-01  1.9787692E+01
  7.9915338E-01  1.9794821E+01
  7.9948646E-01  1.9801953E+01
  7.9981954E-01  1.9809089E+01
  8.0015262E-01  1.9816228E+01
  8.0048570E-01  1.9823370E+01
  8.0081877E-01  1.9830516E+01
  8.0115185E-01  1.9837665E+01
  8.0148493E-01  1.9844818E+01
  8.0181801E-01  1.9851974E+01
  8.0215108E-01  1.9859134E+01
  8.0248416E-01  1.9866297E+01
  8.0281724E-01  1.9873464E+01
  8.0315032E-01  1.9880634E+01
  8.0348339E-01  1.9887808E+01
  8.0381647E-01  1.9894985E+01
  8.0414955E-01  1.9902166E+01
  8.0448263E-01  1.9909350E+01
  8.0481571E-01  1.9916538E+01
  8.0514878E-01  1.9923729E+01
  8.0548186E-01  1.9930924E+01
  8.0581494E-01  1.9938122E+01
  8.0614802E-01  1.9945324E+01
  8.0648109E-01  1.9952530E+01
  8.0681417E-01  1.9959739E+01
  8.0714725E-01  1.9966952E+01
  8.0748033E-01  1.9974168E+01
  8.0781340E-01  1.9981388E+01
  8.0814648E-01  1.9988612E+01
  8.0847956E-01  1.9995839E+01
  8.0881264E-01  2.0003070E+01
  8.0914572E-01  2.0010304E+01
  8.0947879E-01  2.0017542E+01
  8.0981187E-01  2.0024784E+01
  8.1014495E-01  2.0032029E+01
  8.1047803E-01  2.0039278E+01
  8.1081110E-01  2.0046531E+01
  8.1114418E-01  2.0053787E+01
  8.1147726E-01  2.0061047E+01
  8.1181034E-01  2.0068311E+01
  8.1214341E-01  2.0075579E+01
  8.1247649E-01  2.0082850E+01
  8.1280957E-01  2.0090125E+01
  8.1314265E-01  2.0097404E+01
  8.1347573E-01  2.0104686E+01
  8.1380880E-01  2.0111972E+01
  8.1414188E-01  2.0119262E+01
  8.1447496E-01  2.0126556E+01
  8.1480804E-01  2.0133853E+01
  8.1514111E-01  2.0141154E+01
  8.1547419E-01  2.0148460E+01
  8.1580727E-01  2.0155768E+01
  8.1614035E-01  2.0163081E+01
  8.1647342E-01  2.0170397E+01
  8.1680650E-01  2.0177718E+01
  8.1713958E-01  2.0185042E+01
  8.1747266E-01  2.0192370E+01
  8.1780574E-01  2.0199701E+01
  8.1813881E-01  2.0207037E+01
  8.1847189E-01  2.0214376E+01
  8.1880497E-01  2.0221720E+01
  8.1913805E-01  2.0229067E+01
  8.1947112E-01  2.0236418E+01
  8.1980420E-01  2.0243773E+01
  8.2013728E-01  2.0251132E+01
  8.2047036E-01  2.0258495E+01
  8.2080343E-01  2.0265861E+01
  8.2113651E-01  2.0273232E+01
  8.2146959E-01  2.0280607E+01
  8.2180267E-01  2.0287985E+01
  8.2213575E-01  2.0295368E+01
  8.2246882E-01  2.0302754E+01
  8.2280190E-01  2.0310145E+01
  8.2313498E-01  2.0317539E+01
  8.2346806E-01  2.0324937E+01
  8.2380113E-01  2.0332340E+01
  8.2413421E-01  2.0339746E+01
  8.2446729E-01  2.0347156E+01
  8.2480037E-01  2.0354571E+01
  8.2513344E-01  2.0361989E+01
  8.2546652E-01  2.0369412E+01
  8.2579960E-01  2.0376838E+01
  8.2613268E-01  2.0384269E+01
  8.2646576E-01  2.0391704E+01
  8.2679883E-01  2.0399142E+01
  8.2713191E-01  2.0406585E+01
  8.2746499E-01  2.0414032E+01
  8.2779807E-01  2.0421483E+01
  8.2813114E-01  2.0428938E+01
  8.2846422E-01  2.0436397E+01
  8.2879730E-01  2.0443861E+01
  8.2913038E-01  2.0451328E+01
  8.2946345E-01  2.0458800E+01
  8.2979653E-01  2.0466275E+01
  8.3012961E-01  2.0473755E+01
  8.3046269E-01  2.0481239E+01
  8.3079577E-01  2.0488728E+01
  8.3112884E-01  2.0496220E+01
  8.3146192E-01  2.0503717E+01
  8.3179500E-01  2.0511218E+01
  8.3212808E-01  2.0518723E+01
  8.3246115E-01  2.0526232E+01
  8.3279423E-01  2.0533745E+01
  8.3312731E-01  2.0541263E+01
  8.3346039E-01  2.0548785E+01
  8.3379346E-01  2.0556312E+01
  8.3412654E-01  2.0563842E+01
  8.3445962E-01  2.0571377E+01
  8.3479270E-01  2.0578916E+01
  8.3512578E-01  2.0586459E+01
  8.3545885E-01  2.0594007E+01
  8.3579193E-01  2.0601559E+01
  8.3612501E-01  2.0609115E+01
  8.3645809E-01  2.0616676E+01
  8.3679116E-01  2.0624241E+01
  8.3712424E-01  2.0631810E+01
  8.3745732E-01  2.0639384E+01
  8.3779040E-01  2.0646962E+01
  8.3812347E-01  2.0654545E+01
  8.3845655E-01  2.0662132E+01
  8.3878963E-01  2.0669723E+01
  8.3912271E-01  2.0677319E+01
  8.3945579E-01  2.0684919E+01
  8.3978886E-01  2.0692523E+01
  8.4012194E-01  2.0700132E+01
  8.4045502E-01  2.0707745E+01
  8.4078810E-01  2.0715363E+01
  8.4112117E-01  2.0722986E+01
  8.4145425E-01  2.0730612E+01
  8.4178733E-01  2.0738244E+01
  8.4212041E-01  2.0745879E+01
  8.4245348E-01  2.0753520E+01
  8.4278656E-01  2.0761164E+01
  8.4311964E-01  2.0768814E+01
  8.4345272E-01  2.0776468E+01
  8.4378580E-01  2.0784126E+01
  8.4411887E-01  2.0791789E+01
  8.4445195E-01  2.0799456E+01
  8.4478503E-01  2.0807128E+01
  8.4511811E-01  2.0814805E+01
  8.4545118E-01  2.0822486E+01
  8.4578426E-01  2.0830172E+01
  8.4611734E-01  2.0837862E+01
  8.4645042E-01  2.0845557E+01
  8.4678349E-01  2.0853257E+01
  8.4711657E-01  2.0860961E+01
  8.4744965E-01  2.0868670E+01
  8.4778273E-01  2.0876384E+01
  8.4811581E-01  2.0884102E+01
  8.4844888E-01  2.0891825E+01
  8.4878196E-01  2.0899553E+01
  8.4911504E-01  2.0907285E+01
  8.4944812E-01  2.0915022E+01
  8.4978119E-01  2.0922764E+01
  8.5011427E-01  2.0930511E+01
  8.5044735E-01  2.0938262E+01
  8.5078043E-01  2.0946018E+01
  8.5111350E-01  2.0953779E+01
  8.5144658E-01  2.0961544E+01
  8.5177966E-01  2.0969314E+01
  8.5211274E-01  2.0977089E+01
  8.5244582E-01  2.0984869E+01
  8.5277889E-01  2.0992654E+01
  8.5311197E-01  2.1000444E+01
  8.5344505E-01  2.1008238E+01
  8.5377813E-01  2.1016037E+01
  8.5411120E-01  2.1023841E+01
  8.5444428E-01  2.1031650E+01
  8.5477736E-01  2.1039464E+01
  8.5511044E-01  2.1047283E+01
  8.5544351E-01  2.1055106E+01
  8.5577659E-01  2.1062935E+01
  8.5610967E-01  2.1070768E+01
  8.5644275E-01  2.1078606E+01
  8.5677583E-01  2.1086450E+01
  8.5710890E-01  2.1094298E+01
  8.5744198E-01  2.1102151E+01
  8.5777506E-01  2.1110009E+01
  8.5810814E-01  2.1117872E+01
  8.5844121E-01  2.1125740E+01
  8.5877429E-01  2.1133613E+01
  8.5910737E-01  2.1141492E+01
  8.5944045E-01  2.1149375E+01
  8.5977352E-01  2.1157263E+01
  8.6010660E-01  2.1165156E+01
  8.6043968E-01  2.1173054E+01
  8.6077276E-01  2.1180958E+01
  8.6110584E-01  2.1188866E+01
  8.6143891E-01  2.1196780E+01
  8.6177199E-01  2.1204698E+01
  8.6210507E-01  2.1212622E+01
  8.6243815E-01  2.1220551E+01
  8.6277122E-01  2.1228485E+01
  8.6310430E-01  2.1236424E+01
  8.6343738E-01  2.1244368E+01
  8.6377046E-01  2.1252318E+01
  8.6410353E-01  2.1260272E+01
  8.6443661E-01  2.1268232E+01
  8.6476969E-01  2.1276197E+01
  8.6510277E-01  2.1284167E+01
  8.6543585E-01  2.1292143E+01
  8.6576892E-01  2.1300123E+01
  8.6610200E-01  2.1308109E+01
  8.6643508E-01  2.1316100E+01
  8.6676816E-01  2.1324097E+01
  8.6710123E-01  2.1332099E+01
  8.6743431E-01  2.1340106E+01
  8.6776739E-01  2.1348118E+01
  8.6810047E-01  2.1356136E+01
  8.6843354E-01  2.1364159E+01
  8.6876662E-01  2.1372187E+01
  8.6909970E-01  2.1380221E+01
  8.6943278E-01  2.1388260E+01
  8.6976586E-01  2.1396304E+01
  8.7009893E-01  2.1404354E+01
  8.7043201E-01  2.1412409E+01
  8.7076509E-01  2.1420469E+01
  8.7109817E-01  2.1428535E+01
  8.7143124E-01  2.1436607E+01
  8.7176432E-01  2.1444684E+01
  8.7209740E-01  2.1452766E+01
  8.7243048E-01  2.1460854E+01
  8.7276355E-01  2.1468947E+01
  8.7309663E-01  2.1477046E+01
  8.7342971E-01  2.1485150E+01
  8.7376279E-01  2.1493260E+01
  8.7409587E-01  2.1501375E+01
  8.7442894E-01  2.1509496E+01
  8.7476202E-01  2.1517623E+01
  8.7509510E-01  2.1525754E+01
  8.7542818E-01  2.1533892E+01
  8.7576125E-01  2.1542035E+01
  8.7609433E-01  2.1550184E+01
  8.7642741E-01  2.1558338E+01
  8.7676049E-01  2.1566498E+01
  8.7709356E-01  2.1574664E+01
  8.7742664E-01  2.1582835E+01
  8.7775972E-01  2.1591012E+01
  8.7809280E-01  2.1599195E+01
  8.7842588E-01  2.1607383E+01
  8.7875895E-01  2.1615577E+01
  8.7909203E-01  2.1623777E+01
  8.7942511E-01  2.1631982E+01
  8.7975819E-01  2.1640193E+01
  8.8009126E-01  2.1648410E+01
  8.8042434E-01  2.1656633E+01
  8.8075742E-01  2.1664862E+01
  8.8109050E-01  2.1673096E+01
  8.8142357E-01  2.1681336E+01
  8.8175665E-01  2.1689582E+01
  8.8208973E-01  2.1697834E+01
  8.8242281E-01  2.1706091E+01
  8.8275589E-01  2.1714355E+01
  8.8308896E-01  2.1722624E+01
  8.8342204E-01  2.1730899E+01
  8.8375512E-01  2.1739180E+01
  8.8408820E-01  2.1747467E+01
  8.8442127E-01  2.1755760E+01
  8.8475435E-01  2.1764059E+01
  8.8508743E-01  2.1772364E+01
  8.8542051E-01  2.1780674E+01
  8.8575358E-01  2.1788991E+01
  8.8608666E-01  2.1797314E+01
  8.8641974E-01  2.1805643E+01
  8.8675282E-01  2.1813977E+01
  8.8708590E-01  2.1822318E+01
  8.8741897E-01  2.1830665E+01
  8.8775205E-01  2.1839018E+01
  8.8808513E-01  2.1847377E+01
  8.8841821E-01  2.1855742E+01
  8.8875128E-01  2.1864113E+01
  8.8908436E-01  2.1872490E+01
  8.8941744E-01  2.1880873E+01
  8.8975052E-01  2.1889263E+01
  8.9008359E-01  2.1897659E+01
  8.9041667E-01  2.1906060E+01
  8.9074975E-01  2.1914468E+01
  8.9108283E-01  2.1922883E+01
  8.9141591E-01  2.1931303E+01
  8.9174898E-01  2.1939730E+01
  8.9208206E-01  2.1948163E+01
  8.9241514E-01  2.1956602E+01
  8.9274822E-01  2.1965047E+01
  8.9308129E-01  2.1973499E+01
  8.9341437E-01  2.1981957E+01
  8.9374745E-01  2.1990421E+01
  8.9408053E-01  2.1998892E+01
  8.9441360E-01  2.2007368E+01
  8.9474668E-01  2.2015852E+01
  8.9507976E-01  2.2024341E+01
  8.9541284E-01  2.2032837E+01
  8.9574592E-01  2.2041340E+01
  8.9607899E-01  2.2049849E+01
  8.9641207E-01  2.2058364E+01
  8.9674515E-01  2.2066886E+01
  8.9707823E-01  2.2075414E+01
  8.9741130E-01  2.2083948E+01
  8.9774438E-01  2.2092489E+01
  8.9807746E-01  2.2101037E+01
  8.9841054E-01  2.2109591E+01
  8.9874361E-01  2.2118152E+01
  8.9907669E-01  2.2126719E+01
  8.9940977E-01  2.2135293E+01
  8.9974285E-01  2.2143873E+01
  9.0007593E-01  2.2152460E+01
  9.0040900E-01  2.2161054E+01
  9.0074208E-01  2.2169654E+01
  9.0107516E-01  2.2178261E+01
  9.0140824E-01  2.2186874E+01
  9.0174131E-01  2.2195494E+01
  9.0207439E-01  2.2204121E+01
  9.0240747E-01  2.2212754E+01
  9.0274055E-01  2.2221395E+01
  9.0307362E-01  2.2230042E+01
  9.0340670E-01  2.2238695E+01
  9.0373978E-01  2.2247356E+01
  9.0407286E-01  2.2256023E+01
  9.0440594E-01  2.2264697E+01
  9.0473901E-01  2.2273378E+01
  9.0507209E-01  2.2282065E+01
  9.0540517E-01  2.2290760E+01
  9.0573825E-01  2.2299461E+01
  9.0607132E-01  2.2308169E+01
  9.0640440E-01  2.2316884E+01
  9.0673748E-01  2.2325607E+01
  9.0707056E-01  2.2334335E+01
  9.0740363E-01  2.2343071E+01
  9.0773671E-01  2.2351814E+01
  9.0806979E-01  2.2360564E+01
  9.0840287E-01  2.2369321E+01
  9.0873595E-01  2.2378085E+01
  9.0906902E-01  2.2386855E+01
  9.0940210E-01  2.2395633E+01
  9.0973518E-01  2.2404418E+01
  9.1006826E-01  2.2413210E+01
  9.1040133E-01  2.2422009E+01
  9.1073441E-01  2.2430815E+01
  9.1106749E-01  2.2439629E+01
  9.1140057E-01  2.2448449E+01
  9.1173364E-01  2.2457277E+01
  9.1206672E-01  2.2466111E+01
  9.1239980E-01  2.2474953E+01
  9.1273288E-01  2.2483802E+01
  9.1306596E-01  2.2492659E+01
  9.1339903E-01  2.2501522E+01
  9.1373211E-01  2.2510393E+01
  9.1406519E-01  2.2519272E+01
  9.1439827E-01  2.2528157E+01
  9.1473134E-01  2.2537050E+01
  9.1506442E-01  2.2545950E+01
  9.1539750E-01  2.2554857E+01
  9.1573058E-01  2.2563772E+01
  9.1606365E-01  2.2572694E+01
  9.1639673E-01  2.2581624E+01
  9.1672981E-01  2.2590561E+01
  9.1706289E-01  2.2599505E+01
  9.1739597E-01  2.2608457E+01
  9.1772904E-01  2.2617417E+01
  9.1806212E-01  2.2626384E+01
  9.1839520E-01  2.2635358E+01
  9.1872828E-01  2.2644340E+01
  9.1906135E-01  2.2653329E+01
  9.1939443E-01  2.2662326E+01
  9.1972751E-01  2.2671331E+01
  9.2006059E-01  2.2680343E+01
  9.2039366E-01  2.2689363E+01
  9.2072674E-01  2.2698391E+01
  9.2105982E-01  2.2707426E+01
  9.2139290E-01  2.2716469E+01
  9.2172598E-01  2.2725519E+01
  9.2205905E-01  2.2734577E+01
  9.2239213E-01  2.2743643E+01
  9.2272521E-01  2.2752717E+01
  9.2305829E-01  2.2761798E+01
  9.2339136E-01  2.2770888E+01
  9.2372444E-01  2.2779985E+01
  9.2405752E-01  2.2789090E+01
  9.2439060E-01  2.2798203E+01
  9.2472367E-01  2.2807323E+01
  9.2505675E-01  2.2816452E+01
  9.2538983E-01  2.2825588E+01
  9.2572291E-01  2.2834733E+01
  9.2605599E-01  2.2843885E+01
  9.2638906E-01  2.2853045E+01
  9.2672214E-01  2.2862214E+01
  9.2705522E-01  2.2871390E+01
  9.2738830E-01  2.2880574E+01
  9.2772137E-01  2.2889767E+01
  9.2805445E-01  2.2898967E+01
  9.2838753E-01  2.2908176E+01
  9.2872061E-01  2.2917392E+01
  9.2905368E-01  2.2926617E+01
  9.2938676E-01  2.2935850E+01
  9.2971984E-01  2.2945091E+01
  9.3005292E-01  2.2954341E+01
  9.3038600E-01  2.2963598E+01
  9.3071907E-01  2.2972864E+01
  9.3105215E-01  2.2982138E+01
  9.3138523E-01  2.2991420E+01
  9.3171831E-01  2.3000711E+01
  9.3205138E-01  2.3010010E+01
  9.3238446E-01  2.3019317E+01
  9.3271754E-01  2.3028633E+01
  9.3305062E-01  2.3037957E+01
  9.3338369E-01  2.3047289E+01
  9.3371677E-01  2.3056630E+01
  9.3404985E-01  2.3065979E+01
  9.3438293E-01  2.3075337E+01
  9.3471601E-01  2.3084703E+01
  9.3504908E-01  2.3094078E+01
  9.3538216E-01  2.3103462E+01
  9.3571524E-01  2.3112854E+01
  9.3604832E-01  2.3122254E+01
  9.3638139E-01  2.3131663E+01
  9.3671447E-01  2.3141081E+01
  9.3704755E-01  2.3150507E+01
  9.3738063E-01  2.3159942E+01
  9.3771370E-01  2.3169386E+01
  9.3804678E-01  2.3178839E+01
  9.3837986E-01  2.3188300E+01
  9.3871294E-01  2.3197770E+01
  9.3904602E-01  2.3207248E+01
  9.3937909E-01  2.3216736E+01
  9.3971217E-01  2.3226232E+01
  9.4004525E-01  2.3235738E+01
  9.4037833E-01  2.3245252E+01
  9.4071140E-01  2.3254775E+01
  9.4104448E-01  2.3264307E+01
  9.4137756E-01  2.3273848E+01
  9.4171064E-01  2.3283398E+01
  9.4204371E-01  2.3292957E+01
  9.4237679E-01  2.3302525E+01
  9.4270987E-01  2.3312102E+01
  9.4304295E-01  2.3321688E+01
  9.4337603E-01  2.3331283E+01
  9.4370910E-01  2.3340887E+01
  9.4404218E-01  2.3350501E+01
  9.4437526E-01  2.3360123E+01
  9.4470834E-01  2.3369755E+01
  9.4504141E-01  2.3379396E+01
  9.4537449E-01  2.3389047E+01
  9.4570757E-01  2.3398706E+01
  9.4604065E-01  2.3408375E+01
  9.4637372E-01  2.3418053E+01
  9.4670680E-01  2.3427741E+01
  9.4703988E-01  2.3437438E+01
  9.4737296E-01  2.3447144E+01
  9.4770604E-01  2.3456860E+01
  9.4803911E-01  2.3466585E+01
  9.4837219E-01  2.3476320E+01
  9.4870527E-01  2.3486064E+01
  9.4903835E-01  2.3495818E+01
  9.4937142E-01  2.3505581E+01
  9.4970450E-01  2.3515354E+01
  9.5003758E-01  2.3525136E+01
  9.5037066E-01  2.3534928E+01
  9.5070373E-01  2.3544730E+01
  9.5103681E-01  2.3554542E+01
  9.5136989E-01  2.3564363E+01
  9.5170297E-01  2.3574194E+01
  9.5203605E-01  2.3584035E+01
  9.5236912E-01  2.3593885E+01
  9.5270220E-01  2.3603745E+01
  9.5303528E-01  2.3613616E+01
  9.5336836E-01  2.3623496E+01
  9.5370143E-01  2.3633386E+01
  9.5403451E-01  2.3643286E+01
  9.5436759E-01  2.3653196E+01
  9.5470067E-01  2.3663115E+01
  9.5503374E-01  2.3673045E+01
  9.5536682E-01  2.3682985E+01
  9.5569990E-01  2.3692935E+01
  9.5603298E-01  2.3702896E+01
  9.5636606E-01  2.3712866E+01
  9.5669913E-01  2.3722846E+01
  9.5703221E-01  2.3732837E+01
  9.5736529E-01  2.3742838E+01
  9.5769837E-01  2.3752849E+01
  9.5803144E-01  2.3762871E+01
  9.5836452E-01  2.3772903E+01
  9.5869760E-01  2.3782945E+01
  9.5903068E-01  2.3792997E+01
  9.5936375E-01  2.3803060E+01
  9.5969683E-01  2.3813134E+01
  9.6002991E-01  2.3823217E+01
  9.6036299E-01  2.3833312E+01
  9.6069607E-01  2.3843417E+01
  9.6102914E-01  2.3853532E+01
  9.6136222E-01  2.3863658E+01
  9.6169530E-01  2.3873795E+01
  9.6202838E-01  2.3883942E+01
