# PC-SAFT-Titan -- Daniel Cordier
# https://www.researchgate.net/profile/Daniel_Cordier
# http://orcid.org/0000-0003-4515-6271
#
# Computation date: 07/07/2021 -- 20h 48min 42s
# Temperature:   115.00 K
# Species 1: N2    
# Species 2: CH4   
#
# yN2 (vap)      P (bar)      
  8.9776954E-01  1.0834258E+01
  8.9783862E-01  1.0839076E+01
  8.9790765E-01  1.0843894E+01
  8.9797662E-01  1.0848711E+01
  8.9804556E-01  1.0853526E+01
  8.9811444E-01  1.0858341E+01
  8.9818327E-01  1.0863156E+01
  8.9825205E-01  1.0867969E+01
  8.9832078E-01  1.0872782E+01
  8.9838946E-01  1.0877593E+01
  8.9845810E-01  1.0882404E+01
  8.9852668E-01  1.0887214E+01
  8.9859522E-01  1.0892024E+01
  8.9866371E-01  1.0896832E+01
  8.9873215E-01  1.0901640E+01
  8.9880054E-01  1.0906447E+01
  8.9886888E-01  1.0911253E+01
  8.9893718E-01  1.0916059E+01
  8.9900543E-01  1.0920864E+01
  8.9907363E-01  1.0925668E+01
  8.9914178E-01  1.0930471E+01
  8.9920988E-01  1.0935273E+01
  8.9927794E-01  1.0940075E+01
  8.9934595E-01  1.0944876E+01
  8.9941391E-01  1.0949676E+01
  8.9948183E-01  1.0954475E+01
  8.9954970E-01  1.0959274E+01
  8.9961752E-01  1.0964071E+01
  8.9968529E-01  1.0968869E+01
  8.9975302E-01  1.0973665E+01
  8.9982070E-01  1.0978460E+01
  8.9988834E-01  1.0983255E+01
  8.9995593E-01  1.0988049E+01
  9.0002347E-01  1.0992843E+01
  9.0009097E-01  1.0997636E+01
  9.0015842E-01  1.1002427E+01
  9.0022583E-01  1.1007219E+01
  9.0029319E-01  1.1012009E+01
  9.0036051E-01  1.1016799E+01
  9.0042778E-01  1.1021588E+01
  9.0049500E-01  1.1026376E+01
  9.0056218E-01  1.1031164E+01
  9.0062932E-01  1.1035951E+01
  9.0069641E-01  1.1040737E+01
  9.0076345E-01  1.1045523E+01
  9.0083045E-01  1.1050308E+01
  9.0089741E-01  1.1055092E+01
  9.0096432E-01  1.1059875E+01
  9.0103119E-01  1.1064658E+01
  9.0109801E-01  1.1069440E+01
  9.0116480E-01  1.1074221E+01
  9.0123153E-01  1.1079002E+01
  9.0129822E-01  1.1083782E+01
  9.0136487E-01  1.1088561E+01
  9.0143148E-01  1.1093340E+01
  9.0149804E-01  1.1098118E+01
  9.0156456E-01  1.1102895E+01
  9.0163104E-01  1.1107672E+01
  9.0169747E-01  1.1112448E+01
  9.0176386E-01  1.1117224E+01
  9.0183021E-01  1.1121998E+01
  9.0189651E-01  1.1126772E+01
  9.0196277E-01  1.1131546E+01
  9.0202899E-01  1.1136318E+01
  9.0209517E-01  1.1141091E+01
  9.0216131E-01  1.1145862E+01
  9.0222740E-01  1.1150633E+01
  9.0229345E-01  1.1155403E+01
  9.0235946E-01  1.1160173E+01
  9.0242543E-01  1.1164942E+01
  9.0249135E-01  1.1169710E+01
  9.0255724E-01  1.1174478E+01
  9.0262308E-01  1.1179245E+01
  9.0268888E-01  1.1184011E+01
  9.0275465E-01  1.1188777E+01
  9.0282037E-01  1.1193542E+01
  9.0288604E-01  1.1198307E+01
  9.0295168E-01  1.1203071E+01
  9.0301728E-01  1.1207834E+01
  9.0308284E-01  1.1212597E+01
  9.0314835E-01  1.1217359E+01
  9.0321383E-01  1.1222121E+01
  9.0327927E-01  1.1226882E+01
  9.0334466E-01  1.1231642E+01
  9.0341002E-01  1.1236402E+01
  9.0347533E-01  1.1241161E+01
  9.0354061E-01  1.1245920E+01
  9.0360585E-01  1.1250678E+01
  9.0367104E-01  1.1255436E+01
  9.0373620E-01  1.1260193E+01
  9.0380132E-01  1.1264949E+01
  9.0386640E-01  1.1269705E+01
  9.0393144E-01  1.1274460E+01
  9.0399644E-01  1.1279215E+01
  9.0406140E-01  1.1283969E+01
  9.0412633E-01  1.1288722E+01
  9.0419121E-01  1.1293475E+01
  9.0425606E-01  1.1298228E+01
  9.0432087E-01  1.1302980E+01
  9.0438564E-01  1.1307731E+01
  9.0445037E-01  1.1312482E+01
  9.0451506E-01  1.1317232E+01
  9.0457971E-01  1.1321982E+01
  9.0464433E-01  1.1326731E+01
  9.0470891E-01  1.1331480E+01
  9.0477345E-01  1.1336228E+01
  9.0483796E-01  1.1340976E+01
  9.0490242E-01  1.1345723E+01
  9.0496685E-01  1.1350470E+01
  9.0503125E-01  1.1355216E+01
  9.0509560E-01  1.1359962E+01
  9.0515992E-01  1.1364707E+01
  9.0522420E-01  1.1369451E+01
  9.0528844E-01  1.1374195E+01
  9.0535265E-01  1.1378939E+01
  9.0541682E-01  1.1383682E+01
  9.0548096E-01  1.1388425E+01
  9.0554506E-01  1.1393167E+01
  9.0560912E-01  1.1397908E+01
  9.0567314E-01  1.1402649E+01
  9.0573713E-01  1.1407390E+01
  9.0580109E-01  1.1412130E+01
  9.0586500E-01  1.1416870E+01
  9.0592888E-01  1.1421609E+01
  9.0599273E-01  1.1426348E+01
  9.0605654E-01  1.1431086E+01
  9.0612032E-01  1.1435824E+01
  9.0618406E-01  1.1440561E+01
  9.0624776E-01  1.1445298E+01
  9.0631143E-01  1.1450035E+01
  9.0637507E-01  1.1454771E+01
  9.0643866E-01  1.1459506E+01
  9.0650223E-01  1.1464241E+01
  9.0656576E-01  1.1468976E+01
  9.0662925E-01  1.1473710E+01
  9.0669272E-01  1.1478444E+01
  9.0675614E-01  1.1483177E+01
  9.0681953E-01  1.1487910E+01
  9.0688289E-01  1.1492642E+01
  9.0694622E-01  1.1497374E+01
  9.0700950E-01  1.1502106E+01
  9.0707276E-01  1.1506837E+01
  9.0713598E-01  1.1511568E+01
  9.0719917E-01  1.1516298E+01
  9.0726233E-01  1.1521028E+01
  9.0732545E-01  1.1525758E+01
  9.0738853E-01  1.1530487E+01
  9.0745159E-01  1.1535215E+01
  9.0751461E-01  1.1539944E+01
  9.0757760E-01  1.1544672E+01
  9.0764055E-01  1.1549399E+01
  9.0770348E-01  1.1554126E+01
  9.0776637E-01  1.1558853E+01
  9.0782922E-01  1.1563579E+01
  9.0789205E-01  1.1568305E+01
  9.0795484E-01  1.1573031E+01
  9.0801760E-01  1.1577756E+01
  9.0808032E-01  1.1582481E+01
  9.0814302E-01  1.1587205E+01
  9.0820568E-01  1.1591929E+01
  9.0826831E-01  1.1596653E+01
  9.0833091E-01  1.1601376E+01
  9.0839348E-01  1.1606099E+01
  9.0845601E-01  1.1610822E+01
  9.0851851E-01  1.1615544E+01
  9.0858099E-01  1.1620266E+01
  9.0864343E-01  1.1624987E+01
  9.0870584E-01  1.1629708E+01
  9.0876821E-01  1.1634429E+01
  9.0883056E-01  1.1639150E+01
  9.0889288E-01  1.1643870E+01
  9.0895516E-01  1.1648590E+01
  9.0901742E-01  1.1653309E+01
  9.0907964E-01  1.1658028E+01
  9.0914183E-01  1.1662747E+01
  9.0920399E-01  1.1667466E+01
  9.0926612E-01  1.1672184E+01
  9.0932823E-01  1.1676902E+01
  9.0939030E-01  1.1681619E+01
  9.0945234E-01  1.1686337E+01
  9.0951435E-01  1.1691053E+01
  9.0957633E-01  1.1695770E+01
  9.0963828E-01  1.1700486E+01
  9.0970020E-01  1.1705202E+01
  9.0976209E-01  1.1709918E+01
  9.0982395E-01  1.1714634E+01
  9.0988578E-01  1.1719349E+01
  9.0994759E-01  1.1724063E+01
  9.1000936E-01  1.1728778E+01
  9.1007110E-01  1.1733492E+01
  9.1013282E-01  1.1738206E+01
  9.1019450E-01  1.1742920E+01
  9.1025616E-01  1.1747633E+01
  9.1031779E-01  1.1752347E+01
  9.1037939E-01  1.1757059E+01
  9.1044096E-01  1.1761772E+01
  9.1050250E-01  1.1766484E+01
  9.1056401E-01  1.1771196E+01
  9.1062550E-01  1.1775908E+01
  9.1068696E-01  1.1780620E+01
  9.1074838E-01  1.1785331E+01
  9.1080978E-01  1.1790042E+01
  9.1087116E-01  1.1794753E+01
  9.1093250E-01  1.1799464E+01
  9.1099382E-01  1.1804174E+01
  9.1105511E-01  1.1808884E+01
  9.1111637E-01  1.1813594E+01
  9.1117760E-01  1.1818304E+01
  9.1123881E-01  1.1823013E+01
  9.1129998E-01  1.1827722E+01
  9.1136114E-01  1.1832431E+01
  9.1142226E-01  1.1837140E+01
  9.1148336E-01  1.1841848E+01
  9.1154443E-01  1.1846557E+01
  9.1160547E-01  1.1851265E+01
  9.1166649E-01  1.1855973E+01
  9.1172747E-01  1.1860680E+01
  9.1178844E-01  1.1865388E+01
  9.1184937E-01  1.1870095E+01
  9.1191028E-01  1.1874802E+01
  9.1197117E-01  1.1879509E+01
  9.1203202E-01  1.1884216E+01
  9.1209285E-01  1.1888922E+01
  9.1215366E-01  1.1893629E+01
  9.1221444E-01  1.1898335E+01
  9.1227519E-01  1.1903041E+01
  9.1233591E-01  1.1907746E+01
  9.1239662E-01  1.1912452E+01
  9.1245729E-01  1.1917158E+01
  9.1251794E-01  1.1921863E+01
  9.1257856E-01  1.1926568E+01
  9.1263916E-01  1.1931273E+01
  9.1269974E-01  1.1935978E+01
  9.1276028E-01  1.1940682E+01
  9.1282081E-01  1.1945387E+01
  9.1288130E-01  1.1950091E+01
  9.1294178E-01  1.1954795E+01
  9.1300222E-01  1.1959499E+01
  9.1306265E-01  1.1964203E+01
  9.1312304E-01  1.1968907E+01
  9.1318342E-01  1.1973610E+01
  9.1324377E-01  1.1978314E+01
  9.1330409E-01  1.1983017E+01
  9.1336439E-01  1.1987720E+01
  9.1342467E-01  1.1992423E+01
  9.1348492E-01  1.1997126E+01
  9.1354514E-01  1.2001829E+01
  9.1360535E-01  1.2006532E+01
  9.1366553E-01  1.2011235E+01
  9.1372568E-01  1.2015937E+01
  9.1378581E-01  1.2020640E+01
  9.1384592E-01  1.2025342E+01
  9.1390601E-01  1.2030044E+01
  9.1396607E-01  1.2034746E+01
  9.1402610E-01  1.2039448E+01
  9.1408612E-01  1.2044150E+01
  9.1414611E-01  1.2048852E+01
  9.1420608E-01  1.2053554E+01
  9.1426602E-01  1.2058255E+01
  9.1432594E-01  1.2062957E+01
  9.1438584E-01  1.2067658E+01
  9.1444572E-01  1.2072360E+01
  9.1450557E-01  1.2077061E+01
  9.1456540E-01  1.2081762E+01
  9.1462521E-01  1.2086463E+01
  9.1468499E-01  1.2091165E+01
  9.1474475E-01  1.2095866E+01
  9.1480449E-01  1.2100567E+01
  9.1486421E-01  1.2105268E+01
  9.1492391E-01  1.2109969E+01
  9.1498358E-01  1.2114669E+01
  9.1504323E-01  1.2119370E+01
  9.1510286E-01  1.2124071E+01
  9.1516247E-01  1.2128772E+01
  9.1522205E-01  1.2133472E+01
  9.1528162E-01  1.2138173E+01
  9.1534116E-01  1.2142874E+01
  9.1540068E-01  1.2147574E+01
  9.1546018E-01  1.2152275E+01
  9.1551966E-01  1.2156976E+01
  9.1557912E-01  1.2161676E+01
  9.1563855E-01  1.2166377E+01
  9.1569797E-01  1.2171077E+01
  9.1575736E-01  1.2175778E+01
  9.1581673E-01  1.2180478E+01
  9.1587608E-01  1.2185179E+01
  9.1593541E-01  1.2189879E+01
  9.1599472E-01  1.2194580E+01
  9.1605401E-01  1.2199280E+01
  9.1611328E-01  1.2203981E+01
  9.1617253E-01  1.2208681E+01
  9.1623176E-01  1.2213382E+01
  9.1629097E-01  1.2218082E+01
  9.1635015E-01  1.2222783E+01
  9.1640932E-01  1.2227483E+01
  9.1646847E-01  1.2232184E+01
  9.1652760E-01  1.2236885E+01
  9.1658670E-01  1.2241585E+01
  9.1664579E-01  1.2246286E+01
  9.1670486E-01  1.2250987E+01
  9.1676391E-01  1.2255687E+01
  9.1682294E-01  1.2260388E+01
  9.1688195E-01  1.2265089E+01
  9.1694094E-01  1.2269790E+01
  9.1699991E-01  1.2274491E+01
  9.1705886E-01  1.2279192E+01
  9.1711779E-01  1.2283893E+01
  9.1717670E-01  1.2288594E+01
  9.1723560E-01  1.2293295E+01
  9.1729447E-01  1.2297997E+01
  9.1735333E-01  1.2302698E+01
  9.1741216E-01  1.2307399E+01
  9.1747098E-01  1.2312101E+01
  9.1752978E-01  1.2316803E+01
  9.1758856E-01  1.2321504E+01
  9.1764733E-01  1.2326206E+01
  9.1770607E-01  1.2330908E+01
  9.1776480E-01  1.2335610E+01
  9.1782350E-01  1.2340312E+01
  9.1788219E-01  1.2345014E+01
  9.1794086E-01  1.2349716E+01
  9.1799952E-01  1.2354418E+01
  9.1805815E-01  1.2359121E+01
  9.1811677E-01  1.2363823E+01
  9.1817537E-01  1.2368526E+01
  9.1823395E-01  1.2373228E+01
  9.1829252E-01  1.2377931E+01
  9.1835106E-01  1.2382634E+01
  9.1840959E-01  1.2387337E+01
  9.1846811E-01  1.2392041E+01
  9.1852660E-01  1.2396744E+01
  9.1858508E-01  1.2401447E+01
  9.1864354E-01  1.2406151E+01
  9.1870198E-01  1.2410855E+01
  9.1876041E-01  1.2415559E+01
  9.1881882E-01  1.2420263E+01
  9.1887721E-01  1.2424967E+01
  9.1893559E-01  1.2429671E+01
  9.1899395E-01  1.2434376E+01
  9.1905229E-01  1.2439080E+01
  9.1911062E-01  1.2443785E+01
  9.1916893E-01  1.2448490E+01
  9.1922722E-01  1.2453195E+01
  9.1928550E-01  1.2457901E+01
  9.1934376E-01  1.2462606E+01
  9.1940200E-01  1.2467312E+01
  9.1946023E-01  1.2472017E+01
  9.1951844E-01  1.2476723E+01
  9.1957664E-01  1.2481430E+01
  9.1963482E-01  1.2486136E+01
  9.1969298E-01  1.2490843E+01
  9.1975113E-01  1.2495549E+01
  9.1980927E-01  1.2500256E+01
  9.1986738E-01  1.2504963E+01
  9.1992549E-01  1.2509671E+01
  9.1998357E-01  1.2514378E+01
  9.2004164E-01  1.2519086E+01
  9.2009970E-01  1.2523794E+01
  9.2015774E-01  1.2528502E+01
  9.2021577E-01  1.2533211E+01
  9.2027378E-01  1.2537919E+01
  9.2033178E-01  1.2542628E+01
  9.2038976E-01  1.2547337E+01
  9.2044772E-01  1.2552046E+01
  9.2050567E-01  1.2556756E+01
  9.2056361E-01  1.2561466E+01
  9.2062153E-01  1.2566176E+01
  9.2067944E-01  1.2570886E+01
  9.2073734E-01  1.2575596E+01
  9.2079521E-01  1.2580307E+01
  9.2085308E-01  1.2585018E+01
  9.2091093E-01  1.2589729E+01
  9.2096877E-01  1.2594441E+01
  9.2102659E-01  1.2599152E+01
  9.2108440E-01  1.2603864E+01
  9.2114219E-01  1.2608577E+01
  9.2119997E-01  1.2613289E+01
  9.2125774E-01  1.2618002E+01
  9.2131549E-01  1.2622715E+01
  9.2137323E-01  1.2627428E+01
  9.2143096E-01  1.2632142E+01
  9.2148867E-01  1.2636856E+01
  9.2154637E-01  1.2641570E+01
  9.2160406E-01  1.2646284E+01
  9.2166173E-01  1.2650999E+01
  9.2171939E-01  1.2655714E+01
  9.2177703E-01  1.2660430E+01
  9.2183467E-01  1.2665145E+01
  9.2189229E-01  1.2669861E+01
  9.2194990E-01  1.2674577E+01
  9.2200749E-01  1.2679294E+01
  9.2206507E-01  1.2684011E+01
  9.2212264E-01  1.2688728E+01
  9.2218020E-01  1.2693446E+01
  9.2223774E-01  1.2698163E+01
  9.2229527E-01  1.2702882E+01
  9.2235279E-01  1.2707600E+01
  9.2241030E-01  1.2712319E+01
  9.2246779E-01  1.2717038E+01
  9.2252528E-01  1.2721758E+01
  9.2258275E-01  1.2726477E+01
  9.2264020E-01  1.2731198E+01
  9.2269765E-01  1.2735918E+01
  9.2275508E-01  1.2740639E+01
  9.2281251E-01  1.2745360E+01
  9.2286992E-01  1.2750082E+01
  9.2292732E-01  1.2754804E+01
  9.2298471E-01  1.2759526E+01
  9.2304208E-01  1.2764249E+01
  9.2309945E-01  1.2768972E+01
  9.2315680E-01  1.2773695E+01
  9.2321414E-01  1.2778419E+01
  9.2327147E-01  1.2783143E+01
  9.2332879E-01  1.2787868E+01
  9.2338610E-01  1.2792593E+01
  9.2344340E-01  1.2797318E+01
  9.2350068E-01  1.2802044E+01
  9.2355796E-01  1.2806770E+01
  9.2361522E-01  1.2811496E+01
  9.2367248E-01  1.2816223E+01
  9.2372972E-01  1.2820951E+01
  9.2378695E-01  1.2825678E+01
  9.2384418E-01  1.2830406E+01
  9.2390139E-01  1.2835135E+01
  9.2395859E-01  1.2839864E+01
  9.2401578E-01  1.2844593E+01
  9.2407296E-01  1.2849323E+01
  9.2413013E-01  1.2854053E+01
  9.2418729E-01  1.2858784E+01
  9.2424444E-01  1.2863515E+01
  9.2430158E-01  1.2868246E+01
  9.2435871E-01  1.2872978E+01
  9.2441584E-01  1.2877711E+01
  9.2447295E-01  1.2882443E+01
  9.2453005E-01  1.2887177E+01
  9.2458714E-01  1.2891910E+01
  9.2464422E-01  1.2896644E+01
  9.2470130E-01  1.2901379E+01
  9.2475836E-01  1.2906114E+01
  9.2481541E-01  1.2910850E+01
  9.2487246E-01  1.2915586E+01
  9.2492949E-01  1.2920322E+01
  9.2498652E-01  1.2925059E+01
  9.2504354E-01  1.2929796E+01
  9.2510055E-01  1.2934534E+01
  9.2515754E-01  1.2939272E+01
  9.2521454E-01  1.2944011E+01
  9.2527152E-01  1.2948751E+01
  9.2532849E-01  1.2953490E+01
  9.2538546E-01  1.2958231E+01
  9.2544241E-01  1.2962972E+01
  9.2549936E-01  1.2967713E+01
  9.2555630E-01  1.2972455E+01
  9.2561323E-01  1.2977197E+01
  9.2567015E-01  1.2981940E+01
  9.2572706E-01  1.2986683E+01
  9.2578397E-01  1.2991427E+01
  9.2584087E-01  1.2996171E+01
  9.2589776E-01  1.3000916E+01
  9.2595464E-01  1.3005661E+01
  9.2601151E-01  1.3010407E+01
  9.2606838E-01  1.3015154E+01
  9.2612524E-01  1.3019901E+01
  9.2618209E-01  1.3024648E+01
  9.2623893E-01  1.3029396E+01
  9.2629577E-01  1.3034145E+01
  9.2635260E-01  1.3038894E+01
  9.2640942E-01  1.3043644E+01
  9.2646623E-01  1.3048394E+01
  9.2652304E-01  1.3053145E+01
  9.2657984E-01  1.3057896E+01
  9.2663663E-01  1.3062648E+01
  9.2669341E-01  1.3067401E+01
  9.2675019E-01  1.3072154E+01
  9.2680696E-01  1.3076907E+01
  9.2686373E-01  1.3081661E+01
  9.2692049E-01  1.3086416E+01
  9.2697724E-01  1.3091171E+01
  9.2703398E-01  1.3095927E+01
  9.2709072E-01  1.3100684E+01
  9.2714745E-01  1.3105441E+01
  9.2720417E-01  1.3110199E+01
  9.2726089E-01  1.3114957E+01
  9.2731760E-01  1.3119716E+01
  9.2737431E-01  1.3124475E+01
  9.2743101E-01  1.3129236E+01
  9.2748770E-01  1.3133996E+01
  9.2754439E-01  1.3138758E+01
  9.2760107E-01  1.3143519E+01
  9.2765775E-01  1.3148282E+01
  9.2771442E-01  1.3153045E+01
  9.2777108E-01  1.3157809E+01
  9.2782774E-01  1.3162573E+01
  9.2788439E-01  1.3167339E+01
  9.2794104E-01  1.3172104E+01
  9.2799768E-01  1.3176871E+01
  9.2805431E-01  1.3181638E+01
  9.2811095E-01  1.3186405E+01
  9.2816757E-01  1.3191173E+01
  9.2822419E-01  1.3195942E+01
  9.2828081E-01  1.3200712E+01
  9.2833742E-01  1.3205482E+01
  9.2839402E-01  1.3210253E+01
  9.2845062E-01  1.3215025E+01
  9.2850722E-01  1.3219797E+01
  9.2856381E-01  1.3224570E+01
  9.2862039E-01  1.3229343E+01
  9.2867697E-01  1.3234117E+01
  9.2873355E-01  1.3238892E+01
  9.2879012E-01  1.3243668E+01
  9.2884669E-01  1.3248444E+01
  9.2890325E-01  1.3253221E+01
  9.2895981E-01  1.3257999E+01
  9.2901636E-01  1.3262777E+01
  9.2907291E-01  1.3267556E+01
  9.2912946E-01  1.3272336E+01
  9.2918600E-01  1.3277117E+01
  9.2924254E-01  1.3281898E+01
  9.2929907E-01  1.3286680E+01
  9.2935560E-01  1.3291462E+01
  9.2941213E-01  1.3296246E+01
  9.2946865E-01  1.3301030E+01
  9.2952517E-01  1.3305814E+01
  9.2958168E-01  1.3310600E+01
  9.2963820E-01  1.3315386E+01
  9.2969470E-01  1.3320173E+01
  9.2975121E-01  1.3324961E+01
  9.2980771E-01  1.3329749E+01
  9.2986421E-01  1.3334538E+01
  9.2992070E-01  1.3339328E+01
  9.2997719E-01  1.3344119E+01
  9.3003368E-01  1.3348910E+01
  9.3009017E-01  1.3353703E+01
  9.3014665E-01  1.3358496E+01
  9.3020313E-01  1.3363289E+01
  9.3025961E-01  1.3368084E+01
  9.3031608E-01  1.3372879E+01
  9.3037255E-01  1.3377675E+01
  9.3042902E-01  1.3382472E+01
  9.3048549E-01  1.3387269E+01
  9.3054195E-01  1.3392068E+01
  9.3059841E-01  1.3396867E+01
  9.3065487E-01  1.3401667E+01
  9.3071133E-01  1.3406468E+01
  9.3076778E-01  1.3411269E+01
  9.3082424E-01  1.3416072E+01
  9.3088069E-01  1.3420875E+01
  9.3093713E-01  1.3425679E+01
  9.3099358E-01  1.3430483E+01
  9.3105002E-01  1.3435289E+01
  9.3110647E-01  1.3440095E+01
  9.3116291E-01  1.3444903E+01
  9.3121935E-01  1.3449711E+01
  9.3127579E-01  1.3454520E+01
  9.3133222E-01  1.3459329E+01
  9.3138866E-01  1.3464140E+01
  9.3144509E-01  1.3468951E+01
  9.3150152E-01  1.3473763E+01
  9.3155795E-01  1.3478576E+01
  9.3161438E-01  1.3483390E+01
  9.3167081E-01  1.3488205E+01
  9.3172724E-01  1.3493021E+01
  9.3178366E-01  1.3497837E+01
  9.3184009E-01  1.3502654E+01
  9.3189651E-01  1.3507473E+01
  9.3195293E-01  1.3512292E+01
  9.3200936E-01  1.3517111E+01
  9.3206578E-01  1.3521932E+01
  9.3212220E-01  1.3526754E+01
  9.3217862E-01  1.3531576E+01
  9.3223504E-01  1.3536400E+01
  9.3229146E-01  1.3541224E+01
  9.3234788E-01  1.3546049E+01
  9.3240430E-01  1.3550875E+01
  9.3246072E-01  1.3555702E+01
  9.3251714E-01  1.3560530E+01
  9.3257355E-01  1.3565359E+01
  9.3262997E-01  1.3570189E+01
  9.3268639E-01  1.3575019E+01
  9.3274281E-01  1.3579851E+01
  9.3279923E-01  1.3584683E+01
  9.3285565E-01  1.3589517E+01
  9.3291207E-01  1.3594351E+01
  9.3296849E-01  1.3599186E+01
  9.3302491E-01  1.3604022E+01
  9.3308133E-01  1.3608860E+01
  9.3313775E-01  1.3613698E+01
  9.3319417E-01  1.3618537E+01
  9.3325059E-01  1.3623376E+01
  9.3330701E-01  1.3628217E+01
  9.3336344E-01  1.3633059E+01
  9.3341986E-01  1.3637902E+01
  9.3347629E-01  1.3642746E+01
  9.3353272E-01  1.3647590E+01
  9.3358914E-01  1.3652436E+01
  9.3364557E-01  1.3657282E+01
  9.3370200E-01  1.3662130E+01
  9.3375843E-01  1.3666979E+01
  9.3381487E-01  1.3671828E+01
  9.3387130E-01  1.3676679E+01
  9.3392774E-01  1.3681530E+01
  9.3398417E-01  1.3686383E+01
  9.3404061E-01  1.3691236E+01
  9.3409705E-01  1.3696091E+01
  9.3415349E-01  1.3700946E+01
  9.3420994E-01  1.3705803E+01
  9.3426638E-01  1.3710660E+01
  9.3432283E-01  1.3715519E+01
  9.3437928E-01  1.3720378E+01
  9.3443573E-01  1.3725239E+01
  9.3449219E-01  1.3730100E+01
  9.3454864E-01  1.3734963E+01
  9.3460510E-01  1.3739826E+01
  9.3466156E-01  1.3744691E+01
  9.3471803E-01  1.3749557E+01
  9.3477449E-01  1.3754423E+01
  9.3483096E-01  1.3759291E+01
  9.3488743E-01  1.3764160E+01
  9.3494390E-01  1.3769030E+01
  9.3500038E-01  1.3773900E+01
  9.3505686E-01  1.3778772E+01
  9.3511334E-01  1.3783645E+01
  9.3516982E-01  1.3788519E+01
  9.3522631E-01  1.3793394E+01
  9.3528280E-01  1.3798271E+01
  9.3533930E-01  1.3803148E+01
  9.3539579E-01  1.3808026E+01
  9.3545229E-01  1.3812906E+01
  9.3550880E-01  1.3817786E+01
  9.3556530E-01  1.3822668E+01
  9.3562181E-01  1.3827550E+01
  9.3567833E-01  1.3832434E+01
  9.3573484E-01  1.3837319E+01
  9.3579136E-01  1.3842205E+01
  9.3584789E-01  1.3847092E+01
  9.3590442E-01  1.3851980E+01
  9.3596095E-01  1.3856869E+01
  9.3601749E-01  1.3861760E+01
  9.3607403E-01  1.3866651E+01
  9.3613057E-01  1.3871544E+01
  9.3618712E-01  1.3876438E+01
  9.3624367E-01  1.3881332E+01
  9.3630023E-01  1.3886228E+01
  9.3635679E-01  1.3891126E+01
  9.3641335E-01  1.3896024E+01
  9.3646992E-01  1.3900923E+01
  9.3652650E-01  1.3905824E+01
  9.3658307E-01  1.3910725E+01
  9.3663966E-01  1.3915628E+01
  9.3669625E-01  1.3920532E+01
  9.3675284E-01  1.3925438E+01
  9.3680944E-01  1.3930344E+01
  9.3686604E-01  1.3935251E+01
  9.3692265E-01  1.3940160E+01
  9.3697926E-01  1.3945070E+01
  9.3703587E-01  1.3949981E+01
  9.3709250E-01  1.3954893E+01
  9.3714912E-01  1.3959807E+01
  9.3720576E-01  1.3964721E+01
  9.3726240E-01  1.3969637E+01
  9.3731904E-01  1.3974554E+01
  9.3737569E-01  1.3979472E+01
  9.3743234E-01  1.3984391E+01
  9.3748900E-01  1.3989312E+01
  9.3754567E-01  1.3994234E+01
  9.3760234E-01  1.3999157E+01
  9.3765902E-01  1.4004081E+01
  9.3771570E-01  1.4009006E+01
  9.3777239E-01  1.4013933E+01
  9.3782909E-01  1.4018861E+01
  9.3788579E-01  1.4023790E+01
  9.3794250E-01  1.4028720E+01
  9.3799921E-01  1.4033652E+01
  9.3805593E-01  1.4038585E+01
  9.3811266E-01  1.4043519E+01
  9.3816939E-01  1.4048454E+01
  9.3822613E-01  1.4053391E+01
  9.3828287E-01  1.4058329E+01
  9.3833963E-01  1.4063268E+01
  9.3839638E-01  1.4068208E+01
  9.3845315E-01  1.4073150E+01
  9.3850992E-01  1.4078093E+01
  9.3856670E-01  1.4083037E+01
  9.3862349E-01  1.4087982E+01
  9.3868028E-01  1.4092929E+01
  9.3873708E-01  1.4097877E+01
  9.3879389E-01  1.4102826E+01
  9.3885070E-01  1.4107777E+01
  9.3890752E-01  1.4112729E+01
  9.3896435E-01  1.4117682E+01
  9.3902119E-01  1.4122637E+01
  9.3907803E-01  1.4127592E+01
  9.3913489E-01  1.4132550E+01
  9.3919174E-01  1.4137508E+01
  9.3924861E-01  1.4142468E+01
  9.3930549E-01  1.4147429E+01
  9.3936237E-01  1.4152391E+01
  9.3941926E-01  1.4157355E+01
  9.3947616E-01  1.4162320E+01
  9.3953306E-01  1.4167286E+01
  9.3958997E-01  1.4172254E+01
  9.3964690E-01  1.4177223E+01
  9.3970383E-01  1.4182194E+01
  9.3976077E-01  1.4187166E+01
  9.3981771E-01  1.4192139E+01
  9.3987467E-01  1.4197113E+01
  9.3993163E-01  1.4202089E+01
  9.3998860E-01  1.4207066E+01
  9.4004558E-01  1.4212045E+01
  9.4010257E-01  1.4217025E+01
  9.4015957E-01  1.4222006E+01
  9.4021658E-01  1.4226989E+01
  9.4027359E-01  1.4231973E+01
  9.4033062E-01  1.4236959E+01
  9.4038765E-01  1.4241946E+01
  9.4044469E-01  1.4246934E+01
  9.4050175E-01  1.4251924E+01
  9.4055881E-01  1.4256915E+01
  9.4061588E-01  1.4261907E+01
  9.4067296E-01  1.4266901E+01
  9.4073005E-01  1.4271897E+01
  9.4078714E-01  1.4276893E+01
  9.4084425E-01  1.4281892E+01
  9.4090137E-01  1.4286891E+01
  9.4095850E-01  1.4291892E+01
  9.4101563E-01  1.4296895E+01
  9.4107278E-01  1.4301899E+01
  9.4112994E-01  1.4306904E+01
